Produto,UF,Type,Years,Month,Percentage,Yearly_value,Monthly_Value
Milho 1 Safra,RJ,Producao,2020,12,0.0,2.689395636363636,0.0
Milho 1 Safra,RN,Producao,2020,1,0.0,19.345699999999997,0.0
Milho 1 Safra,RN,Producao,2020,2,0.25,19.345699999999997,4.836424999999999
Milho 1 Safra,RN,Producao,2020,3,0.25,19.345699999999997,4.836424999999999
Milho 1 Safra,RN,Producao,2020,4,0.25,19.345699999999997,4.836424999999999
Milho 1 Safra,RN,Producao,2020,5,0.25,19.345699999999997,4.836424999999999
Milho 1 Safra,RN,Producao,2020,6,0.0,19.345699999999997,0.0
Milho 1 Safra,RN,Producao,2020,7,0.0,19.345699999999997,0.0
Milho 1 Safra,RN,Producao,2020,8,0.0,19.345699999999997,0.0
Milho 1 Safra,RN,Producao,2020,9,0.0,19.345699999999997,0.0
Milho 1 Safra,RN,Producao,2020,10,0.0,19.345699999999997,0.0
Milho 1 Safra,RN,Producao,2020,11,0.0,19.345699999999997,0.0
Milho 1 Safra,RN,Producao,2020,12,0.0,19.345699999999997,0.0
Milho 1 Safra,RO,Producao,2020,1,0.0,55.728139999999996,0.0
Milho 1 Safra,RO,Producao,2020,2,0.25,55.728139999999996,13.932034999999999
Milho 1 Safra,RO,Producao,2020,3,0.25,55.728139999999996,13.932034999999999
Milho 1 Safra,RO,Producao,2020,4,0.25,55.728139999999996,13.932034999999999
Milho 1 Safra,RO,Producao,2020,5,0.25,55.728139999999996,13.932034999999999
Milho 1 Safra,RO,Producao,2020,6,0.0,55.728139999999996,0.0
Milho 1 Safra,RO,Producao,2020,7,0.0,55.728139999999996,0.0
Milho 1 Safra,RO,Producao,2020,8,0.0,55.728139999999996,0.0
Milho 1 Safra,RO,Producao,2020,9,0.0,55.728139999999996,0.0
Milho 1 Safra,RO,Producao,2020,10,0.0,55.728139999999996,0.0
Milho 1 Safra,RO,Producao,2020,11,0.0,55.728139999999996,0.0
Milho 1 Safra,RO,Producao,2020,12,0.0,55.728139999999996,0.0
Milho 1 Safra,RR,Producao,2020,1,0.0,1.1999999999999995,0.0
Milho 1 Safra,RR,Producao,2020,2,0.25,1.1999999999999995,0.2999999999999999
Milho 1 Safra,RR,Producao,2020,3,0.25,1.1999999999999995,0.2999999999999999
Milho 1 Safra,RR,Producao,2020,4,0.25,1.1999999999999995,0.2999999999999999
Milho 1 Safra,RR,Producao,2020,5,0.25,1.1999999999999995,0.2999999999999999
Milho 1 Safra,RR,Producao,2020,6,0.0,1.1999999999999995,0.0
Milho 1 Safra,RR,Producao,2020,7,0.0,1.1999999999999995,0.0
Milho 1 Safra,RR,Producao,2020,8,0.0,1.1999999999999995,0.0
Milho 1 Safra,RR,Producao,2020,9,0.0,1.1999999999999995,0.0
Milho 1 Safra,RR,Producao,2020,10,0.0,1.1999999999999995,0.0
Milho 1 Safra,RR,Producao,2020,11,0.0,1.1999999999999995,0.0
Milho 1 Safra,RR,Producao,2020,12,0.0,1.1999999999999995,0.0
Milho 1 Safra,TO,Producao,2020,1,0.0,137.35045818181823,0.0
Milho 1 Safra,TO,Producao,2020,2,0.25,137.35045818181823,34.33761454545456
Milho 1 Safra,TO,Producao,2020,3,0.25,137.35045818181823,34.33761454545456
Milho 1 Safra,TO,Producao,2020,4,0.25,137.35045818181823,34.33761454545456
Milho 1 Safra,TO,Producao,2020,5,0.25,137.35045818181823,34.33761454545456
Milho 1 Safra,TO,Producao,2020,6,0.0,137.35045818181823,0.0
Milho 1 Safra,TO,Producao,2020,7,0.0,137.35045818181823,0.0
Milho 1 Safra,TO,Producao,2020,8,0.0,137.35045818181823,0.0
Milho 1 Safra,TO,Producao,2020,9,0.0,137.35045818181823,0.0
Milho 1 Safra,TO,Producao,2020,10,0.0,137.35045818181823,0.0
Milho 1 Safra,TO,Producao,2020,11,0.0,137.35045818181823,0.0
Milho 1 Safra,TO,Producao,2020,12,0.0,137.35045818181823,0.0
