Produto,UF,Type,Years,Month,Percentage,Yearly_value,Cumulative_Prod,Monthly_Value
Soja,GO,Producao,2016,11,0.0,10249.512000000002,0.0,0.0
Soja,GO,Producao,2016,12,0.0,10249.512000000002,0.0,0.0
Soja,GO,Producao,2017,1,0.0964957162015342,10819.05,1043.9919783702085,1043.9919783702085
Soja,GO,Producao,2017,2,0.6085878354161666,10819.05,6584.342220759278,5540.350242389069
Soja,GO,Producao,2017,3,0.9063312067662858,10819.05,9805.642642564782,3221.3004218055053
Soja,GO,Producao,2017,4,1.0,10819.05,10819.05,1013.4073574352167
Soja,GO,Producao,2017,5,1.0,10819.05,10819.05,0.0
Soja,GO,Producao,2017,6,1.0,10819.05,10819.05,0.0
Soja,GO,Producao,2017,7,0.0,10819.05,0.0,0.0
Soja,GO,Producao,2017,8,0.0,10819.05,0.0,0.0
Soja,GO,Producao,2017,9,0.0,10819.05,0.0,0.0
Soja,GO,Producao,2017,10,0.0,10819.05,0.0,0.0
Soja,GO,Producao,2017,11,0.0,10819.05,0.0,0.0
Soja,GO,Producao,2017,12,0.0,10819.05,0.0,0.0
Soja,GO,Producao,2018,1,0.026985991222360582,11785.716,318.04922852523464,318.04922852523464
Soja,GO,Producao,2018,2,0.3231698975942067,11785.716,3808.7886327944043,3490.7394042691685
Soja,GO,Producao,2018,3,0.8491633817573517,11785.716,10007.998454991728,6199.209822197326
Soja,GO,Producao,2018,4,1.0,11785.716,11785.716,1777.7175450082725
Soja,GO,Producao,2018,5,1.0,11785.716,11785.716,0.0
Soja,GO,Producao,2018,6,1.0,11785.716,11785.716,0.0
Soja,GO,Producao,2018,7,0.0,11785.716,0.0,0.0
Soja,GO,Producao,2018,8,0.0,11785.716,0.0,0.0
Soja,GO,Producao,2018,9,0.0,11785.716,0.0,0.0
Soja,GO,Producao,2018,10,0.0,11785.716,0.0,0.0
Soja,GO,Producao,2018,11,0.0,11785.716,0.0,0.0
Soja,GO,Producao,2018,12,0.0,11785.716,0.0,0.0
Soja,MA,Area Plantada,2011,1,0.0,559.7,0.0,0.0
Soja,MA,Area Plantada,2011,2,0.0,559.7,0.0,0.0
Soja,MA,Area Plantada,2011,3,0.0,559.7,0.0,0.0
Soja,MA,Area Plantada,2011,4,0.0,559.7,0.0,0.0
Soja,MA,Area Plantada,2011,5,0.0,559.7,0.0,0.0
Soja,MA,Area Plantada,2011,6,0.0,559.7,0.0,0.0
Soja,MA,Area Plantada,2011,7,0.0,559.7,0.0,0.0
Soja,MA,Area Plantada,2011,8,0.0,559.7,0.0,0.0
Soja,MA,Area Plantada,2011,9,0.0,559.7,0.0,0.0
Soja,MA,Area Plantada,2011,10,0.05,559.7,27.985000000000007,27.985000000000007
Soja,MA,Area Plantada,2011,11,0.7,559.7,391.79,363.805
Soja,MA,Area Plantada,2011,12,1.0,559.7,559.7,167.91000000000003
Soja,MA,Area Plantada,2012,1,1.0,586.0,620.1842152790321,27.834206248871183
Soja,MA,Area Plantada,2012,2,0.0,586.0,0.0,0.0
Soja,MA,Area Plantada,2012,3,0.0,586.0,0.0,0.0
Soja,MA,Area Plantada,2012,4,0.0,586.0,0.0,0.0
Soja,MA,Area Plantada,2012,5,0.0,586.0,0.0,0.0
Soja,MA,Area Plantada,2012,6,0.0,586.0,0.0,0.0
Soja,MA,Area Plantada,2012,7,0.0,586.0,0.0,0.0
Soja,MA,Area Plantada,2012,8,0.0,586.0,0.0,0.0
Soja,MA,Area Plantada,2012,9,0.0,586.0,0.0,0.0
Soja,MA,Area Plantada,2012,10,0.01333333333333333,586.0,8.269122870387093,8.269122870387093
Soja,MA,Area Plantada,2012,11,0.5,586.0,310.09210763951603,301.82298476912894
Soja,MA,Area Plantada,2012,12,0.9,586.0,558.1657937511288,248.07368611161283
Soja,MA,Area Plantada,2013,1,0.0,662.2,0.0,0.0
Soja,MA,Area Plantada,2013,2,0.0,662.2,0.0,0.0
Soja,MA,Area Plantada,2013,3,0.0,662.2,0.0,0.0
Soja,MA,Area Plantada,2013,4,0.0,662.2,0.0,0.0
Soja,MA,Area Plantada,2013,5,0.0,662.2,0.0,0.0
Soja,MA,Area Plantada,2013,6,0.0,662.2,0.0,0.0
Soja,MA,Area Plantada,2013,7,0.0,662.2,0.0,0.0
Soja,MA,Area Plantada,2013,8,0.0,662.2,0.0,0.0
Soja,MA,Area Plantada,2013,9,0.0,662.2,0.0,0.0
Soja,MA,Area Plantada,2013,10,0.05,662.2,33.11000000000001,33.11000000000001
Soja,MA,Area Plantada,2013,11,0.5588235294117647,662.2,370.05294117647065,336.94294117647064
Soja,MA,Area Plantada,2013,12,1.0,662.2,662.2,292.14705882352945
Soja,MA,Area Plantada,2014,1,0.0,749.6,0.0,0.0
Soja,MA,Area Plantada,2014,2,0.0,749.6,0.0,0.0
Soja,MA,Area Plantada,2014,3,0.0,749.6,0.0,0.0
Soja,MA,Area Plantada,2014,4,0.0,749.6,0.0,0.0
Soja,MA,Area Plantada,2014,5,0.0,749.6,0.0,0.0
Soja,MA,Area Plantada,2014,6,0.0,749.6,0.0,0.0
Soja,MA,Area Plantada,2014,7,0.0,749.6,0.0,0.0
Soja,MA,Area Plantada,2014,8,0.0,749.6,0.0,0.0
Soja,MA,Area Plantada,2014,9,0.0,749.6,0.0,0.0
Soja,MA,Area Plantada,2014,10,0.05,749.6,37.48,37.48
Soja,MA,Area Plantada,2014,11,0.6842105263157895,749.6,512.8842105263159,475.40421052631575
Soja,MA,Area Plantada,2014,12,1.0,749.6,749.6,236.71578947368423
Soja,MA,Area Plantada,2015,1,0.9959090909090909,786.3,918.4829648020453,39.27277805693975
Soja,MA,Area Plantada,2015,2,0.0,786.3,0.0,0.0
Soja,MA,Area Plantada,2015,3,0.0,786.3,0.0,0.0
Soja,MA,Area Plantada,2015,4,0.0,786.3,0.0,0.0
Soja,MA,Area Plantada,2015,5,0.0,786.3,0.0,0.0
Soja,MA,Area Plantada,2015,6,0.0,786.3,0.0,0.0
Soja,MA,Area Plantada,2015,7,0.0,786.3,0.0,0.0
Soja,MA,Area Plantada,2015,8,0.0,786.3,0.0,0.0
Soja,MA,Area Plantada,2015,9,0.0,786.3,0.0,0.0
Soja,MA,Area Plantada,2015,10,0.03933333333333333,786.3,36.275395962667126,36.275395962667126
Soja,MA,Area Plantada,2015,11,0.531578947368421,786.3,490.2517830815405,453.9763871188734
Soja,MA,Area Plantada,2015,12,0.81,786.3,747.0272219430602,256.7754388615198
Soja,MA,Area Plantada,2016,1,1.0,821.7,688.223483147442,154.77867228331246
Soja,MA,Area Plantada,2016,2,0.0,821.7,0.0,0.0
Soja,MA,Area Plantada,2016,3,0.0,821.7,0.0,0.0
Soja,MA,Area Plantada,2016,4,0.0,821.7,0.0,0.0
Soja,MA,Area Plantada,2016,5,0.0,821.7,0.0,0.0
Soja,MA,Area Plantada,2016,6,0.0,821.7,0.0,0.0
Soja,MA,Area Plantada,2016,7,0.0,821.7,0.0,0.0
Soja,MA,Area Plantada,2016,8,0.0,821.7,0.0,0.0
Soja,MA,Area Plantada,2016,9,0.0,821.7,0.0,0.0
Soja,MA,Area Plantada,2016,10,0.1346153846153846,821.7,92.64546888523257,92.64546888523257
Soja,MA,Area Plantada,2016,11,0.6428571428571428,821.7,442.42938202335563,349.78391313812295
Soja,MA,Area Plantada,2016,12,0.9690476190476188,821.7,666.9213277166878,224.49194569333216
Soja,MA,Area Plantada,2017,1,1.0,951.5,881.8117301012514,143.86419778373602
Soja,MA,Area Plantada,2017,2,0.0,951.5,0.0,0.0
Soja,MA,Area Plantada,2017,3,0.0,951.5,0.0,0.0
Soja,MA,Area Plantada,2017,4,0.0,951.5,0.0,0.0
Soja,MA,Area Plantada,2017,5,0.0,951.5,0.0,0.0
Soja,MA,Area Plantada,2017,6,0.0,951.5,0.0,0.0
Soja,MA,Area Plantada,2017,7,0.0,951.5,0.0,0.0
Soja,MA,Area Plantada,2017,8,0.0,951.5,0.0,0.0
Soja,MA,Area Plantada,2017,9,0.0,951.5,0.0,0.0
Soja,MA,Area Plantada,2017,10,0.09285714285714283,951.5,81.8825177951162,81.8825177951162
Soja,MA,Area Plantada,2017,11,0.7227272727272728,951.5,637.3093867549956,555.4268689598794
Soja,MA,Area Plantada,2017,12,0.9158823529411764,951.5,807.6358022162638,170.32641546126843
Soja,MA,Area Plantada,2018,1,1.0,981.5,882.5549838072509,98.94501619274907
Soja,MA,Area Plantada,2018,2,0.0,981.5,0.0,0.0
Soja,MA,Area Plantada,2018,3,0.0,981.5,0.0,0.0
Soja,MA,Area Plantada,2018,4,0.0,981.5,0.0,0.0
Soja,MA,Area Plantada,2018,5,0.0,981.5,0.0,0.0
Soja,MA,Area Plantada,2018,6,0.0,981.5,0.0,0.0
Soja,MA,Area Plantada,2018,7,0.0,981.5,0.0,0.0
Soja,MA,Area Plantada,2018,8,0.0,981.5,0.0,0.0
Soja,MA,Area Plantada,2018,9,0.0,981.5,0.0,0.0
Soja,MA,Area Plantada,2018,10,0.275,981.5,242.702620546994,242.702620546994
Soja,MA,Area Plantada,2018,11,0.9335714285714286,981.5,823.9281170257693,581.2254964787752
Soja,MA,Area Plantada,2018,12,1.0,981.5,882.5549838072509,58.626866781481674
Soja,MA,Producao,2012,1,0.0,1650.5553,0.0,0.0
Soja,MA,Producao,2012,2,0.0,1650.5553,0.0,0.0
Soja,MA,Producao,2012,3,0.45,1650.5553,742.7498850000001,742.7498850000001
Soja,MA,Producao,2012,4,1.0,1650.5553,1650.5552999999998,907.8054149999999
Soja,MA,Producao,2012,5,1.0,1650.5553,1650.5552999999998,0.0
Soja,MA,Producao,2012,6,0.0,1650.5553,0.0,0.0
Soja,MA,Producao,2012,7,0.0,1650.5553,0.0,0.0
Soja,MA,Producao,2012,8,0.0,1650.5553,0.0,0.0
Soja,MA,Producao,2012,9,0.0,1650.5553,0.0,0.0
Soja,MA,Producao,2012,10,0.0,1650.5553,0.0,0.0
Soja,MA,Producao,2012,11,0.0,1650.5553,0.0,0.0
Soja,MA,Producao,2012,12,0.0,1650.5553,0.0,0.0
Soja,MA,Producao,2013,1,0.0,1685.922,0.0,0.0
Soja,MA,Producao,2013,2,0.005,1685.922,8.42961,8.42961
Soja,MA,Producao,2013,3,0.3,1685.922,505.7766,497.34699
Soja,MA,Producao,2013,4,0.9,1685.922,1517.3298,1011.5532
Soja,MA,Producao,2013,5,1.0,1685.922,1685.922,168.59220000000005
Soja,MA,Producao,2013,6,0.0,1685.922,0.0,0.0
Soja,MA,Producao,2013,7,0.0,1685.922,0.0,0.0
Soja,MA,Producao,2013,8,0.0,1685.922,0.0,0.0
Soja,MA,Producao,2013,9,0.0,1685.922,0.0,0.0
Soja,MA,Producao,2013,10,0.0,1685.922,0.0,0.0
Soja,MA,Producao,2013,11,0.0,1685.922,0.0,0.0
Soja,MA,Producao,2013,12,0.0,1685.922,0.0,0.0
Soja,MA,Producao,2014,1,0.0,1823.6988,0.0,0.0
Soja,MA,Producao,2014,2,0.015625,1823.6988,28.49529375,28.49529375
Soja,MA,Producao,2014,3,0.5,1823.6988,911.8494,883.35410625
Soja,MA,Producao,2014,4,1.0,1823.6988,1823.6988,911.8494
Soja,MA,Producao,2014,5,1.0,1823.6988,1823.6988,0.0
Soja,MA,Producao,2014,6,1.0,1823.6988,1823.6988,0.0
Soja,MA,Producao,2014,7,0.0,1823.6988,0.0,0.0
Soja,MA,Producao,2014,8,0.0,1823.6988,0.0,0.0
Soja,MA,Producao,2014,9,0.0,1823.6988,0.0,0.0
Soja,MA,Producao,2014,10,0.0,1823.6988,0.0,0.0
Soja,MA,Producao,2014,11,0.0,1823.6988,0.0,0.0
Soja,MA,Producao,2014,12,0.0,1823.6988,0.0,0.0
Soja,MA,Producao,2015,1,0.0,2069.6456000000007,0.0,0.0
Soja,MA,Producao,2015,2,0.02,2069.6456000000007,41.39291200000002,41.39291200000002
Soja,MA,Producao,2015,3,0.4452380952380952,2069.6456000000007,921.4850647619049,880.092152761905
Soja,MA,Producao,2015,4,0.9,2069.6456000000007,1862.681040000001,941.1959752380958
Soja,MA,Producao,2015,5,1.0,2069.6456000000007,2069.645600000001,206.96455999999998
Soja,MA,Producao,2015,6,1.0,2069.6456000000007,2069.645600000001,0.0
Soja,MA,Producao,2015,7,0.0,2069.6456000000007,0.0,0.0
Soja,MA,Producao,2015,8,0.0,2069.6456000000007,0.0,0.0
Soja,MA,Producao,2015,9,0.0,2069.6456000000007,0.0,0.0
Soja,MA,Producao,2015,10,0.0,2069.6456000000007,0.0,0.0
Soja,MA,Producao,2015,11,0.0,2069.6456000000007,0.0,0.0
Soja,MA,Producao,2015,12,0.0,2069.6456000000007,0.0,0.0
Soja,MA,Producao,2016,1,0.0,1250.2169999999999,0.0,0.0
Soja,MA,Producao,2016,2,0.03,1250.2169999999999,37.50650999999999,37.50650999999999
Soja,MA,Producao,2016,3,0.482142857142857,1250.2169999999999,602.7831964285713,565.2766864285711
Soja,MA,Producao,2016,4,0.86,1250.2169999999999,1075.1866200000002,472.40342357142873
Soja,MA,Producao,2016,5,0.996153846153846,1250.2169999999999,1245.4084730769227,170.2218530769228
Soja,MA,Producao,2016,6,1.0,1250.2169999999999,1250.2169999999996,4.808526923077124
Soja,MA,Producao,2016,7,0.0,1250.2169999999999,0.0,0.0
Soja,MA,Producao,2016,8,0.0,1250.2169999999999,0.0,0.0
Soja,MA,Producao,2016,9,0.0,1250.2169999999999,0.0,0.0
Soja,MA,Producao,2016,10,0.0,1250.2169999999999,0.0,0.0
Soja,MA,Producao,2016,11,0.0,1250.2169999999999,0.0,0.0
Soja,MA,Producao,2016,12,0.0,1250.2169999999999,0.0,0.0
Soja,MA,Producao,2017,1,0.008571428571428572,2473.3170000000005,21.199860000000005,21.199860000000005
Soja,MA,Producao,2017,2,0.26,2473.3170000000005,643.0624200000002,621.8625599999999
Soja,MA,Producao,2017,3,0.5093333333333334,2473.3170000000005,1259.7427920000005,616.6803720000004
Soja,MA,Producao,2017,4,0.9386666666666664,2473.3170000000005,2321.620224,1061.8774319999998
Soja,MA,Producao,2017,5,1.0,2473.3170000000005,2473.3170000000005,151.69677600000026
Soja,MA,Producao,2017,6,1.0,2473.3170000000005,2473.3170000000005,0.0
Soja,MA,Producao,2017,7,0.0,2473.3170000000005,0.0,0.0
Soja,MA,Producao,2017,8,0.0,2473.3170000000005,0.0,0.0
Soja,MA,Producao,2017,9,0.0,2473.3170000000005,0.0,0.0
Soja,MA,Producao,2017,10,0.0,2473.3170000000005,0.0,0.0
Soja,MA,Producao,2017,11,0.0,2473.3170000000005,0.0,0.0
Soja,MA,Producao,2017,12,0.0,2473.3170000000005,0.0,0.0
Soja,MA,Producao,2018,1,0.0,2973.4375,0.0,0.0
Soja,MA,Producao,2018,2,0.25,2973.4375,743.359375,743.359375
Soja,MA,Producao,2018,3,0.6742857142857143,2973.4375,2004.9464285714284,1261.5870535714284
Soja,MA,Producao,2018,4,0.95,2973.4375,2824.765625,819.8191964285717
Soja,MA,Producao,2018,5,1.0,2973.4375,2973.4375,148.671875
Soja,MA,Producao,2018,6,1.0,2973.4375,2973.4375,0.0
Soja,MA,Producao,2018,7,0.0,2973.4375,0.0,0.0
Soja,MA,Producao,2018,8,0.0,2973.4375,0.0,0.0
Soja,MA,Producao,2018,9,0.0,2973.4375,0.0,0.0
Soja,MA,Producao,2018,10,0.0,2973.4375,0.0,0.0
Soja,MA,Producao,2018,11,0.0,2973.4375,0.0,0.0
Soja,MA,Producao,2018,12,0.0,2973.4375,0.0,0.0
Soja,MG,Area Plantada,2011,1,0.0,1024.0,0.0,0.0
Soja,MG,Area Plantada,2011,2,0.0,1024.0,0.0,0.0
Soja,MG,Area Plantada,2011,3,0.0,1024.0,0.0,0.0
Soja,MG,Area Plantada,2011,4,0.0,1024.0,0.0,0.0
Soja,MG,Area Plantada,2011,5,0.0,1024.0,0.0,0.0
Soja,MG,Area Plantada,2011,6,0.0,1024.0,0.0,0.0
Soja,MG,Area Plantada,2011,7,0.0,1024.0,0.0,0.0
Soja,MG,Area Plantada,2011,8,0.0,1024.0,0.0,0.0
Soja,MG,Area Plantada,2011,9,0.0,1024.0,0.0,0.0
Soja,MG,Area Plantada,2011,10,0.2579471277516728,1024.0,264.1378588177129,264.1378588177129
Soja,MG,Area Plantada,2011,11,0.7920528722483273,1024.0,811.0621411822873,546.9242823645743
Soja,MG,Area Plantada,2011,12,1.0,1024.0,1024.0,212.93785881771282
Soja,MG,Area Plantada,2012,1,1.0,1121.2,1031.7543007222587,89.44569927774133
Soja,MG,Area Plantada,2012,2,0.0,1121.2,0.0,0.0
Soja,MG,Area Plantada,2012,3,0.0,1121.2,0.0,0.0
Soja,MG,Area Plantada,2012,4,0.0,1121.2,0.0,0.0
Soja,MG,Area Plantada,2012,5,0.0,1121.2,0.0,0.0
Soja,MG,Area Plantada,2012,6,0.0,1121.2,0.0,0.0
Soja,MG,Area Plantada,2012,7,0.0,1121.2,0.0,0.0
Soja,MG,Area Plantada,2012,8,0.0,1121.2,0.0,0.0
Soja,MG,Area Plantada,2012,9,0.0,1121.2,0.0,0.0
Soja,MG,Area Plantada,2012,10,0.1786314035076118,1121.2,184.3037188130317,184.3037188130317
Soja,MG,Area Plantada,2012,11,0.5710264473692911,1121.2,589.1589928994186,404.85527408638694
Soja,MG,Area Plantada,2012,12,1.0,1121.2,1031.7543007222587,442.59530782284014
Soja,MG,Area Plantada,2013,1,0.0,1238.2,0.0,0.0
Soja,MG,Area Plantada,2013,2,0.0,1238.2,0.0,0.0
Soja,MG,Area Plantada,2013,3,0.0,1238.2,0.0,0.0
Soja,MG,Area Plantada,2013,4,0.0,1238.2,0.0,0.0
Soja,MG,Area Plantada,2013,5,0.0,1238.2,0.0,0.0
Soja,MG,Area Plantada,2013,6,0.0,1238.2,0.0,0.0
Soja,MG,Area Plantada,2013,7,0.0,1238.2,0.0,0.0
Soja,MG,Area Plantada,2013,8,0.0,1238.2,0.0,0.0
Soja,MG,Area Plantada,2013,9,0.0,1238.2,0.0,0.0
Soja,MG,Area Plantada,2013,10,0.22102644772171853,1238.2,273.67494756903193,273.67494756903193
Soja,MG,Area Plantada,2013,11,0.767871167795451,1238.2,950.7780799643274,677.1031323952955
Soja,MG,Area Plantada,2013,12,1.0,1238.2,1238.2,287.4219200356726
Soja,MG,Area Plantada,2014,1,0.0,1319.4,0.0,0.0
Soja,MG,Area Plantada,2014,2,0.0,1319.4,0.0,0.0
Soja,MG,Area Plantada,2014,3,0.0,1319.4,0.0,0.0
Soja,MG,Area Plantada,2014,4,0.0,1319.4,0.0,0.0
Soja,MG,Area Plantada,2014,5,0.0,1319.4,0.0,0.0
Soja,MG,Area Plantada,2014,6,0.0,1319.4,0.0,0.0
Soja,MG,Area Plantada,2014,7,0.0,1319.4,0.0,0.0
Soja,MG,Area Plantada,2014,8,0.0,1319.4,0.0,0.0
Soja,MG,Area Plantada,2014,9,0.0,1319.4,0.0,0.0
Soja,MG,Area Plantada,2014,10,0.05364229459108142,1319.4,70.77564348347282,70.77564348347282
Soja,MG,Area Plantada,2014,11,0.8218456278997491,1319.4,1084.3431214509292,1013.5674779674564
Soja,MG,Area Plantada,2014,12,1.0,1319.4,1319.4,235.0568785490709
Soja,MG,Area Plantada,2015,1,1.0,1469.3,1371.2695603260668,139.8988001721073
Soja,MG,Area Plantada,2015,2,0.0,1469.3,0.0,0.0
Soja,MG,Area Plantada,2015,3,0.0,1469.3,0.0,0.0
Soja,MG,Area Plantada,2015,4,0.0,1469.3,0.0,0.0
Soja,MG,Area Plantada,2015,5,0.0,1469.3,0.0,0.0
Soja,MG,Area Plantada,2015,6,0.0,1469.3,0.0,0.0
Soja,MG,Area Plantada,2015,7,0.0,1469.3,0.0,0.0
Soja,MG,Area Plantada,2015,8,0.0,1469.3,0.0,0.0
Soja,MG,Area Plantada,2015,9,0.0,1469.3,0.0,0.0
Soja,MG,Area Plantada,2015,10,0.07695064647738066,1469.3,105.5200791618444,105.5200791618444
Soja,MG,Area Plantada,2015,11,0.6890438918654908,1469.3,944.8649146437535,839.344835481909
Soja,MG,Area Plantada,2015,12,0.9694674470217084,1469.3,1329.401199827893,384.5362851841394
Soja,MG,Area Plantada,2016,1,1.0,1456.1,1425.1123169759105,30.987683024089527
Soja,MG,Area Plantada,2016,2,0.0,1456.1,0.0,0.0
Soja,MG,Area Plantada,2016,3,0.0,1456.1,0.0,0.0
Soja,MG,Area Plantada,2016,4,0.0,1456.1,0.0,0.0
Soja,MG,Area Plantada,2016,5,0.0,1456.1,0.0,0.0
Soja,MG,Area Plantada,2016,6,0.0,1456.1,0.0,0.0
Soja,MG,Area Plantada,2016,7,0.0,1456.1,0.0,0.0
Soja,MG,Area Plantada,2016,8,0.0,1456.1,0.0,0.0
Soja,MG,Area Plantada,2016,9,0.0042962792403874244,1456.1,6.122680462644027,6.122680462644027
Soja,MG,Area Plantada,2016,10,0.2263541947483695,1456.1,322.5801509350653,316.4574704724213
Soja,MG,Area Plantada,2016,11,0.9224850668958852,1456.1,1314.644831059673,992.0646801246074
Soja,MG,Area Plantada,2016,12,1.0,1456.1,1425.1123169759105,110.46748591623768
Soja,MG,Area Plantada,2017,1,1.0,1508.5,1457.8590877058107,50.64091229418934
Soja,MG,Area Plantada,2017,2,0.0,1508.5,0.0,0.0
Soja,MG,Area Plantada,2017,3,0.0,1508.5,0.0,0.0
Soja,MG,Area Plantada,2017,4,0.0,1508.5,0.0,0.0
Soja,MG,Area Plantada,2017,5,0.0,1508.5,0.0,0.0
Soja,MG,Area Plantada,2017,6,0.0,1508.5,0.0,0.0
Soja,MG,Area Plantada,2017,7,0.0,1508.5,0.0,0.0
Soja,MG,Area Plantada,2017,8,0.0,1508.5,0.0,0.0
Soja,MG,Area Plantada,2017,9,0.0023076923076923075,1508.5,3.364290202398025,3.364290202398025
Soja,MG,Area Plantada,2017,10,0.11363609446275162,1508.5,165.66541300391845,162.30112280152036
Soja,MG,Area Plantada,2017,11,0.8090909090909091,1508.5,1179.5405345983374,1013.875121594419
Soja,MG,Area Plantada,2017,12,1.0,1508.5,1457.8590877058107,278.3185531074732
Soja,MG,Area Plantada,2018,1,1.0,1548.5,1509.5072395341517,38.992760465848285
Soja,MG,Area Plantada,2018,2,0.0,1548.5,0.0,0.0
Soja,MG,Area Plantada,2018,3,0.0,1548.5,0.0,0.0
Soja,MG,Area Plantada,2018,4,0.0,1548.5,0.0,0.0
Soja,MG,Area Plantada,2018,5,0.0,1548.5,0.0,0.0
Soja,MG,Area Plantada,2018,6,0.0,1548.5,0.0,0.0
Soja,MG,Area Plantada,2018,7,0.0,1548.5,0.0,0.0
Soja,MG,Area Plantada,2018,8,0.0,1548.5,0.0,0.0
Soja,MG,Area Plantada,2018,9,0.0047798076289670656,1548.5,7.215154219506356,7.215154219506356
Soja,MG,Area Plantada,2018,10,0.3753750672139273,1548.5,566.6313815000424,559.416227280536
Soja,MG,Area Plantada,2018,11,0.9371410711540954,1548.5,1414.6212313718963,847.9898498718542
Soja,MG,Area Plantada,2018,12,1.0,1548.5,1509.5072395341517,94.88600816225521
Soja,MG,Producao,2012,1,0.0,3058.688,0.0,0.0
Soja,MG,Producao,2012,2,0.12897356387583642,3058.688,394.4898921442543,394.4898921442543
Soja,MG,Producao,2012,3,0.7289735638758363,3058.688,2229.7026921442543,1835.2128
Soja,MG,Producao,2012,4,1.0,3058.688,3058.688,828.9853078557456
Soja,MG,Producao,2012,5,1.0,3058.688,3058.688,0.0
Soja,MG,Producao,2012,6,0.0,3058.688,0.0,0.0
Soja,MG,Producao,2012,7,0.0,3058.688,0.0,0.0
Soja,MG,Producao,2012,8,0.0,3058.688,0.0,0.0
Soja,MG,Producao,2012,9,0.0,3058.688,0.0,0.0
Soja,MG,Producao,2012,10,0.0,3058.688,0.0,0.0
Soja,MG,Producao,2012,11,0.0,3058.688,0.0,0.0
Soja,MG,Producao,2012,12,0.0,3058.688,0.0,0.0
Soja,MG,Producao,2013,1,0.0,3374.812000000001,0.0,0.0
Soja,MG,Producao,2013,2,0.16664384774345353,3374.812000000001,562.3916570907801,562.3916570907801
Soja,MG,Producao,2013,3,0.6289735526307089,3374.812000000001,2122.667493100749,1560.275836009969
Soja,MG,Producao,2013,4,1.0,3374.812000000001,3374.8120000000017,1252.1445068992523
Soja,MG,Producao,2013,5,1.0,3374.812000000001,3374.8120000000017,0.0
Soja,MG,Producao,2013,6,0.0,3374.812000000001,0.0,0.0
Soja,MG,Producao,2013,7,0.0,3374.812000000001,0.0,0.0
Soja,MG,Producao,2013,8,0.0,3374.812000000001,0.0,0.0
Soja,MG,Producao,2013,9,0.0,3374.812000000001,0.0,0.0
Soja,MG,Producao,2013,10,0.0,3374.812000000001,0.0,0.0
Soja,MG,Producao,2013,11,0.0,3374.812000000001,0.0,0.0
Soja,MG,Producao,2013,12,0.0,3374.812000000001,0.0,0.0
Soja,MG,Producao,2014,1,0.0,3327.0434,0.0,0.0
Soja,MG,Producao,2014,2,0.2236858470173926,3327.0434,744.2125209926257,744.2125209926257
Soja,MG,Producao,2014,3,0.7369206568348443,3327.0434,2451.7670076460336,1707.5544866534078
Soja,MG,Producao,2014,4,1.0,3327.0434,3327.0434,875.2763923539666
Soja,MG,Producao,2014,5,1.0,3327.0434,3327.0434,0.0
Soja,MG,Producao,2014,6,1.0,3327.0434,3327.0434,0.0
Soja,MG,Producao,2014,7,0.0,3327.0434,0.0,0.0
Soja,MG,Producao,2014,8,0.0,3327.0434,0.0,0.0
Soja,MG,Producao,2014,9,0.0,3327.0434,0.0,0.0
Soja,MG,Producao,2014,10,0.0,3327.0434,0.0,0.0
Soja,MG,Producao,2014,11,0.0,3327.0434,0.0,0.0
Soja,MG,Producao,2014,12,0.0,3327.0434,0.0,0.0
Soja,MG,Producao,2015,1,0.003658149871216225,3506.9652,12.82900429473978,12.82900429473978
Soja,MG,Producao,2015,2,0.22682114729554076,3506.9652,795.4538701895356,782.6248658947957
Soja,MG,Producao,2015,3,0.5858073008520319,3506.9652,2054.405817994006,1258.9519478044708
Soja,MG,Producao,2015,4,0.9347682790566891,3506.9652,3278.199824715697,1223.794006721691
Soja,MG,Producao,2015,5,1.0,3506.9652,3506.9652,228.76537528430302
Soja,MG,Producao,2015,6,1.0,3506.9652,3506.9652,0.0
Soja,MG,Producao,2015,7,0.0,3506.9652,0.0,0.0
Soja,MG,Producao,2015,8,0.0,3506.9652,0.0,0.0
Soja,MG,Producao,2015,9,0.0,3506.9652,0.0,0.0
Soja,MG,Producao,2015,10,0.0,3506.9652,0.0,0.0
Soja,MG,Producao,2015,11,0.0,3506.9652,0.0,0.0
Soja,MG,Producao,2015,12,0.0,3506.9652,0.0,0.0
Soja,MG,Producao,2016,1,0.0,4731.146000000002,0.0,0.0
Soja,MG,Producao,2016,2,0.3,4731.146000000002,1419.3438000000003,1419.3438000000003
Soja,MG,Producao,2016,3,0.9355240882220388,4731.146000000002,4426.1010478953485,3006.757247895347
Soja,MG,Producao,2016,4,1.0,4731.146000000002,4731.1460000000025,305.044952104654
Soja,MG,Producao,2016,5,1.0,4731.146000000002,4731.1460000000025,0.0
Soja,MG,Producao,2016,6,1.0,4731.146000000002,4731.1460000000025,0.0
Soja,MG,Producao,2016,7,0.0,4731.146000000002,0.0,0.0
Soja,MG,Producao,2016,8,0.0,4731.146000000002,0.0,0.0
Soja,MG,Producao,2016,9,0.0,4731.146000000002,0.0,0.0
Soja,MG,Producao,2016,10,0.0,4731.146000000002,0.0,0.0
Soja,MG,Producao,2016,11,0.0,4731.146000000002,0.0,0.0
Soja,MG,Producao,2016,12,0.0,4731.146000000002,0.0,0.0
Soja,MG,Producao,2017,1,0.03613819964275281,5067.228,183.12049709934703,183.12049709934703
