Produto,UF,Type,Years,Month,Percentage,Yearly_value,Monthly_Value
Milho 2 Safra,TO,Producao,2013,1,0.0,192.63899999999998,0.0
Milho 2 Safra,TO,Producao,2013,2,0.0,192.63899999999998,0.0
Milho 2 Safra,TO,Producao,2013,3,0.0,192.63899999999998,0.0
Milho 2 Safra,TO,Producao,2013,4,0.0,192.63899999999998,0.0
Milho 2 Safra,TO,Producao,2013,5,0.25,192.63899999999998,48.159749999999995
Milho 2 Safra,TO,Producao,2013,6,0.25,192.63899999999998,48.159749999999995
Milho 2 Safra,TO,Producao,2013,7,0.25,192.63899999999998,48.159749999999995
Milho 2 Safra,TO,Producao,2013,8,0.25,192.63899999999998,48.159749999999995
Milho 2 Safra,TO,Producao,2013,9,0.0,192.63899999999998,0.0
Milho 2 Safra,TO,Producao,2013,10,0.0,192.63899999999998,0.0
Milho 2 Safra,TO,Producao,2013,11,0.0,192.63899999999998,0.0
Milho 2 Safra,TO,Producao,2013,12,0.0,192.63899999999998,0.0
Milho 2 Safra,AL,Producao,2014,1,0.0,27.497,0.0
Milho 2 Safra,AL,Producao,2014,2,0.0,27.497,0.0
Milho 2 Safra,AL,Producao,2014,3,0.0,27.497,0.0
Milho 2 Safra,AL,Producao,2014,4,0.0,27.497,0.0
Milho 2 Safra,AL,Producao,2014,5,0.25,27.497,6.87425
Milho 2 Safra,AL,Producao,2014,6,0.25,27.497,6.87425
Milho 2 Safra,AL,Producao,2014,7,0.25,27.497,6.87425
Milho 2 Safra,AL,Producao,2014,8,0.25,27.497,6.87425
Milho 2 Safra,AL,Producao,2014,9,0.0,27.497,0.0
Milho 2 Safra,AL,Producao,2014,10,0.0,27.497,0.0
Milho 2 Safra,AL,Producao,2014,11,0.0,27.497,0.0
Milho 2 Safra,AL,Producao,2014,12,0.0,27.497,0.0
Milho 2 Safra,BA,Producao,2014,1,0.0,704.8399999999999,0.0
Milho 2 Safra,BA,Producao,2014,2,0.0,704.8399999999999,0.0
Milho 2 Safra,BA,Producao,2014,3,0.0,704.8399999999999,0.0
Milho 2 Safra,BA,Producao,2014,4,0.0,704.8399999999999,0.0
Milho 2 Safra,BA,Producao,2014,5,0.25,704.8399999999999,176.20999999999998
Milho 2 Safra,BA,Producao,2014,6,0.25,704.8399999999999,176.20999999999998
Milho 2 Safra,BA,Producao,2014,7,0.25,704.8399999999999,176.20999999999998
Milho 2 Safra,BA,Producao,2014,8,0.25,704.8399999999999,176.20999999999998
Milho 2 Safra,BA,Producao,2014,9,0.0,704.8399999999999,0.0
Milho 2 Safra,BA,Producao,2014,10,0.0,704.8399999999999,0.0
Milho 2 Safra,BA,Producao,2014,11,0.0,704.8399999999999,0.0
Milho 2 Safra,BA,Producao,2014,12,0.0,704.8399999999999,0.0
Milho 2 Safra,DF,Producao,2014,1,0.0,450.0,0.0
Milho 2 Safra,DF,Producao,2014,2,0.0,450.0,0.0
Milho 2 Safra,DF,Producao,2014,3,0.0,450.0,0.0
Milho 2 Safra,DF,Producao,2014,4,0.0,450.0,0.0
Milho 2 Safra,DF,Producao,2014,5,0.25,450.0,112.5
Milho 2 Safra,DF,Producao,2014,6,0.25,450.0,112.5
Milho 2 Safra,DF,Producao,2014,7,0.25,450.0,112.5
Milho 2 Safra,DF,Producao,2014,8,0.25,450.0,112.5
Milho 2 Safra,DF,Producao,2014,9,0.0,450.0,0.0
Milho 2 Safra,DF,Producao,2014,10,0.0,450.0,0.0
Milho 2 Safra,DF,Producao,2014,11,0.0,450.0,0.0
Milho 2 Safra,DF,Producao,2014,12,0.0,450.0,0.0
Milho 2 Safra,MA,Producao,2014,1,0.0,867.0762000000001,0.0
Milho 2 Safra,MA,Producao,2014,2,0.0,867.0762000000001,0.0
Milho 2 Safra,MA,Producao,2014,3,0.0,867.0762000000001,0.0
Milho 2 Safra,MA,Producao,2014,4,0.0,867.0762000000001,0.0
Milho 2 Safra,MA,Producao,2014,5,0.25,867.0762000000001,216.76905000000002
Milho 2 Safra,MA,Producao,2014,6,0.25,867.0762000000001,216.76905000000002
Milho 2 Safra,MA,Producao,2014,7,0.25,867.0762000000001,216.76905000000002
Milho 2 Safra,MA,Producao,2014,8,0.25,867.0762000000001,216.76905000000002
Milho 2 Safra,MA,Producao,2014,9,0.0,867.0762000000001,0.0
Milho 2 Safra,MA,Producao,2014,10,0.0,867.0762000000001,0.0
Milho 2 Safra,MA,Producao,2014,11,0.0,867.0762000000001,0.0
Milho 2 Safra,MA,Producao,2014,12,0.0,867.0762000000001,0.0
Milho 2 Safra,MG,Producao,2014,1,0.0,1200.42,0.0
Milho 2 Safra,MG,Producao,2014,2,0.0,1200.42,0.0
Milho 2 Safra,MG,Producao,2014,3,0.0,1200.42,0.0
Milho 2 Safra,MG,Producao,2014,4,0.0,1200.42,0.0
Milho 2 Safra,MG,Producao,2014,5,0.25,1200.42,300.105
Milho 2 Safra,MG,Producao,2014,6,0.25,1200.42,300.105
Milho 2 Safra,MG,Producao,2014,7,0.25,1200.42,300.105
Milho 2 Safra,MG,Producao,2014,8,0.25,1200.42,300.105
Milho 2 Safra,MG,Producao,2014,9,0.0,1200.42,0.0
Milho 2 Safra,MG,Producao,2014,10,0.0,1200.42,0.0
Milho 2 Safra,MG,Producao,2014,11,0.0,1200.42,0.0
Milho 2 Safra,MG,Producao,2014,12,0.0,1200.42,0.0
Milho 2 Safra,PA,Producao,2014,1,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2014,2,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2014,3,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2014,4,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2014,5,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2014,6,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2014,7,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2014,8,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2014,9,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2014,10,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2014,11,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2014,12,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2014,1,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2014,2,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2014,3,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2014,4,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2014,5,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2014,6,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2014,7,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2014,8,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2014,9,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2014,10,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2014,11,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2014,12,0.0,0.0,0.0
Milho 2 Safra,PI,Producao,2014,1,0.0,166.93319999999997,0.0
Milho 2 Safra,PI,Producao,2014,2,0.0,166.93319999999997,0.0
Milho 2 Safra,PI,Producao,2014,3,0.0,166.93319999999997,0.0
Milho 2 Safra,PI,Producao,2014,4,0.0,166.93319999999997,0.0
Milho 2 Safra,PI,Producao,2014,5,0.25,166.93319999999997,41.73329999999999
Milho 2 Safra,PI,Producao,2014,6,0.25,166.93319999999997,41.73329999999999
Milho 2 Safra,PI,Producao,2014,7,0.25,166.93319999999997,41.73329999999999
Milho 2 Safra,PI,Producao,2014,8,0.25,166.93319999999997,41.73329999999999
Milho 2 Safra,PI,Producao,2014,9,0.0,166.93319999999997,0.0
Milho 2 Safra,PI,Producao,2014,10,0.0,166.93319999999997,0.0
Milho 2 Safra,PI,Producao,2014,11,0.0,166.93319999999997,0.0
Milho 2 Safra,PI,Producao,2014,12,0.0,166.93319999999997,0.0
Milho 2 Safra,RO,Producao,2014,1,0.0,331.58840000000004,0.0
Milho 2 Safra,RO,Producao,2014,2,0.0,331.58840000000004,0.0
Milho 2 Safra,RO,Producao,2014,3,0.0,331.58840000000004,0.0
Milho 2 Safra,RO,Producao,2014,4,0.0,331.58840000000004,0.0
Milho 2 Safra,RO,Producao,2014,5,0.25,331.58840000000004,82.89710000000001
Milho 2 Safra,RO,Producao,2014,6,0.25,331.58840000000004,82.89710000000001
Milho 2 Safra,RO,Producao,2014,7,0.25,331.58840000000004,82.89710000000001
Milho 2 Safra,RO,Producao,2014,8,0.25,331.58840000000004,82.89710000000001
Milho 2 Safra,RO,Producao,2014,9,0.0,331.58840000000004,0.0
Milho 2 Safra,RO,Producao,2014,10,0.0,331.58840000000004,0.0
Milho 2 Safra,RO,Producao,2014,11,0.0,331.58840000000004,0.0
Milho 2 Safra,RO,Producao,2014,12,0.0,331.58840000000004,0.0
Milho 2 Safra,RR,Producao,2014,1,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2014,2,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2014,3,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2014,4,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2014,5,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2014,6,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2014,7,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2014,8,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2014,9,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2014,10,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2014,11,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2014,12,0.0,0.0,0.0
Milho 2 Safra,SE,Producao,2014,1,0.0,1058.222,0.0
Milho 2 Safra,SE,Producao,2014,2,0.0,1058.222,0.0
Milho 2 Safra,SE,Producao,2014,3,0.0,1058.222,0.0
Milho 2 Safra,SE,Producao,2014,4,0.0,1058.222,0.0
Milho 2 Safra,SE,Producao,2014,5,0.25,1058.222,264.5555
Milho 2 Safra,SE,Producao,2014,6,0.25,1058.222,264.5555
Milho 2 Safra,SE,Producao,2014,7,0.25,1058.222,264.5555
Milho 2 Safra,SE,Producao,2014,8,0.25,1058.222,264.5555
Milho 2 Safra,SE,Producao,2014,9,0.0,1058.222,0.0
Milho 2 Safra,SE,Producao,2014,10,0.0,1058.222,0.0
Milho 2 Safra,SE,Producao,2014,11,0.0,1058.222,0.0
Milho 2 Safra,SE,Producao,2014,12,0.0,1058.222,0.0
Milho 2 Safra,SP,Producao,2014,1,0.0,1466.9645,0.0
Milho 2 Safra,SP,Producao,2014,2,0.0,1466.9645,0.0
Milho 2 Safra,SP,Producao,2014,3,0.0,1466.9645,0.0
Milho 2 Safra,SP,Producao,2014,4,0.0,1466.9645,0.0
Milho 2 Safra,SP,Producao,2014,5,0.25,1466.9645,366.741125
Milho 2 Safra,SP,Producao,2014,6,0.25,1466.9645,366.741125
Milho 2 Safra,SP,Producao,2014,7,0.25,1466.9645,366.741125
Milho 2 Safra,SP,Producao,2014,8,0.25,1466.9645,366.741125
Milho 2 Safra,SP,Producao,2014,9,0.0,1466.9645,0.0
Milho 2 Safra,SP,Producao,2014,10,0.0,1466.9645,0.0
Milho 2 Safra,SP,Producao,2014,11,0.0,1466.9645,0.0
Milho 2 Safra,SP,Producao,2014,12,0.0,1466.9645,0.0
Milho 2 Safra,TO,Producao,2014,1,0.0,460.2049,0.0
Milho 2 Safra,TO,Producao,2014,2,0.0,460.2049,0.0
Milho 2 Safra,TO,Producao,2014,3,0.0,460.2049,0.0
Milho 2 Safra,TO,Producao,2014,4,0.0,460.2049,0.0
Milho 2 Safra,TO,Producao,2014,5,0.25,460.2049,115.051225
Milho 2 Safra,TO,Producao,2014,6,0.25,460.2049,115.051225
Milho 2 Safra,TO,Producao,2014,7,0.25,460.2049,115.051225
Milho 2 Safra,TO,Producao,2014,8,0.25,460.2049,115.051225
Milho 2 Safra,TO,Producao,2014,9,0.0,460.2049,0.0
Milho 2 Safra,TO,Producao,2014,10,0.0,460.2049,0.0
Milho 2 Safra,TO,Producao,2014,11,0.0,460.2049,0.0
Milho 2 Safra,TO,Producao,2014,12,0.0,460.2049,0.0
Milho 2 Safra,AL,Producao,2015,1,0.0,30.3107,0.0
Milho 2 Safra,AL,Producao,2015,2,0.0,30.3107,0.0
Milho 2 Safra,AL,Producao,2015,3,0.0,30.3107,0.0
Milho 2 Safra,AL,Producao,2015,4,0.0,30.3107,0.0
Milho 2 Safra,AL,Producao,2015,5,0.25,30.3107,7.577675
Milho 2 Safra,AL,Producao,2015,6,0.25,30.3107,7.577675
Milho 2 Safra,AL,Producao,2015,7,0.25,30.3107,7.577675
Milho 2 Safra,AL,Producao,2015,8,0.25,30.3107,7.577675
Milho 2 Safra,AL,Producao,2015,9,0.0,30.3107,0.0
Milho 2 Safra,AL,Producao,2015,10,0.0,30.3107,0.0
Milho 2 Safra,AL,Producao,2015,11,0.0,30.3107,0.0
Milho 2 Safra,AL,Producao,2015,12,0.0,30.3107,0.0
Milho 2 Safra,BA,Producao,2015,1,0.0,457.53,0.0
Milho 2 Safra,BA,Producao,2015,2,0.0,457.53,0.0
Milho 2 Safra,BA,Producao,2015,3,0.0,457.53,0.0
Milho 2 Safra,BA,Producao,2015,4,0.0,457.53,0.0
Milho 2 Safra,BA,Producao,2015,5,0.25,457.53,114.3825
Milho 2 Safra,BA,Producao,2015,6,0.25,457.53,114.3825
Milho 2 Safra,BA,Producao,2015,7,0.25,457.53,114.3825
Milho 2 Safra,BA,Producao,2015,8,0.25,457.53,114.3825
Milho 2 Safra,BA,Producao,2015,9,0.0,457.53,0.0
Milho 2 Safra,BA,Producao,2015,10,0.0,457.53,0.0
Milho 2 Safra,BA,Producao,2015,11,0.0,457.53,0.0
Milho 2 Safra,BA,Producao,2015,12,0.0,457.53,0.0
Milho 2 Safra,DF,Producao,2015,1,0.0,345.6,0.0
Milho 2 Safra,DF,Producao,2015,2,0.0,345.6,0.0
Milho 2 Safra,DF,Producao,2015,3,0.0,345.6,0.0
Milho 2 Safra,DF,Producao,2015,4,0.0,345.6,0.0
Milho 2 Safra,DF,Producao,2015,5,0.25,345.6,86.4
Milho 2 Safra,DF,Producao,2015,6,0.25,345.6,86.4
Milho 2 Safra,DF,Producao,2015,7,0.25,345.6,86.4
Milho 2 Safra,DF,Producao,2015,8,0.25,345.6,86.4
Milho 2 Safra,DF,Producao,2015,9,0.0,345.6,0.0
Milho 2 Safra,DF,Producao,2015,10,0.0,345.6,0.0
Milho 2 Safra,DF,Producao,2015,11,0.0,345.6,0.0
Milho 2 Safra,DF,Producao,2015,12,0.0,345.6,0.0
Milho 2 Safra,MA,Producao,2015,1,0.0,518.9513999999998,0.0
Milho 2 Safra,MA,Producao,2015,2,0.0,518.9513999999998,0.0
Milho 2 Safra,MA,Producao,2015,3,0.0,518.9513999999998,0.0
Milho 2 Safra,MA,Producao,2015,4,0.0,518.9513999999998,0.0
Milho 2 Safra,MA,Producao,2015,5,0.25,518.9513999999998,129.73784999999995
Milho 2 Safra,MA,Producao,2015,6,0.25,518.9513999999998,129.73784999999995
Milho 2 Safra,MA,Producao,2015,7,0.25,518.9513999999998,129.73784999999995
Milho 2 Safra,MA,Producao,2015,8,0.25,518.9513999999998,129.73784999999995
Milho 2 Safra,MA,Producao,2015,9,0.0,518.9513999999998,0.0
Milho 2 Safra,MA,Producao,2015,10,0.0,518.9513999999998,0.0
Milho 2 Safra,MA,Producao,2015,11,0.0,518.9513999999998,0.0
Milho 2 Safra,MA,Producao,2015,12,0.0,518.9513999999998,0.0
Milho 2 Safra,MG,Producao,2015,1,0.0,1404.876,0.0
Milho 2 Safra,MG,Producao,2015,2,0.0,1404.876,0.0
Milho 2 Safra,MG,Producao,2015,3,0.0,1404.876,0.0
Milho 2 Safra,MG,Producao,2015,4,0.0,1404.876,0.0
Milho 2 Safra,MG,Producao,2015,5,0.25,1404.876,351.219
Milho 2 Safra,MG,Producao,2015,6,0.25,1404.876,351.219
Milho 2 Safra,MG,Producao,2015,7,0.25,1404.876,351.219
Milho 2 Safra,MG,Producao,2015,8,0.25,1404.876,351.219
Milho 2 Safra,MG,Producao,2015,9,0.0,1404.876,0.0
Milho 2 Safra,MG,Producao,2015,10,0.0,1404.876,0.0
Milho 2 Safra,MG,Producao,2015,11,0.0,1404.876,0.0
Milho 2 Safra,MG,Producao,2015,12,0.0,1404.876,0.0
Milho 2 Safra,PA,Producao,2015,1,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2015,2,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2015,3,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2015,4,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2015,5,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2015,6,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2015,7,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2015,8,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2015,9,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2015,10,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2015,11,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2015,12,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2015,1,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2015,2,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2015,3,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2015,4,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2015,5,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2015,6,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2015,7,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2015,8,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2015,9,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2015,10,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2015,11,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2015,12,0.0,0.0,0.0
Milho 2 Safra,PI,Producao,2015,1,0.0,114.9183,0.0
Milho 2 Safra,PI,Producao,2015,2,0.0,114.9183,0.0
Milho 2 Safra,PI,Producao,2015,3,0.0,114.9183,0.0
Milho 2 Safra,PI,Producao,2015,4,0.0,114.9183,0.0
Milho 2 Safra,PI,Producao,2015,5,0.25,114.9183,28.729575
Milho 2 Safra,PI,Producao,2015,6,0.25,114.9183,28.729575
Milho 2 Safra,PI,Producao,2015,7,0.25,114.9183,28.729575
Milho 2 Safra,PI,Producao,2015,8,0.25,114.9183,28.729575
Milho 2 Safra,PI,Producao,2015,9,0.0,114.9183,0.0
Milho 2 Safra,PI,Producao,2015,10,0.0,114.9183,0.0
Milho 2 Safra,PI,Producao,2015,11,0.0,114.9183,0.0
Milho 2 Safra,PI,Producao,2015,12,0.0,114.9183,0.0
Milho 2 Safra,RO,Producao,2015,1,0.0,551.2535,0.0
Milho 2 Safra,RO,Producao,2015,2,0.0,551.2535,0.0
Milho 2 Safra,RO,Producao,2015,3,0.0,551.2535,0.0
Milho 2 Safra,RO,Producao,2015,4,0.0,551.2535,0.0
Milho 2 Safra,RO,Producao,2015,5,0.25,551.2535,137.813375
Milho 2 Safra,RO,Producao,2015,6,0.25,551.2535,137.813375
Milho 2 Safra,RO,Producao,2015,7,0.25,551.2535,137.813375
Milho 2 Safra,RO,Producao,2015,8,0.25,551.2535,137.813375
Milho 2 Safra,RO,Producao,2015,9,0.0,551.2535,0.0
Milho 2 Safra,RO,Producao,2015,10,0.0,551.2535,0.0
Milho 2 Safra,RO,Producao,2015,11,0.0,551.2535,0.0
Milho 2 Safra,RO,Producao,2015,12,0.0,551.2535,0.0
Milho 2 Safra,RR,Producao,2015,1,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2015,2,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2015,3,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2015,4,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2015,5,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2015,6,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2015,7,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2015,8,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2015,9,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2015,10,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2015,11,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2015,12,0.0,0.0,0.0
Milho 2 Safra,SE,Producao,2015,1,0.0,668.5028,0.0
Milho 2 Safra,SE,Producao,2015,2,0.0,668.5028,0.0
Milho 2 Safra,SE,Producao,2015,3,0.0,668.5028,0.0
Milho 2 Safra,SE,Producao,2015,4,0.0,668.5028,0.0
Milho 2 Safra,SE,Producao,2015,5,0.25,668.5028,167.1257
Milho 2 Safra,SE,Producao,2015,6,0.25,668.5028,167.1257
Milho 2 Safra,SE,Producao,2015,7,0.25,668.5028,167.1257
Milho 2 Safra,SE,Producao,2015,8,0.25,668.5028,167.1257
Milho 2 Safra,SE,Producao,2015,9,0.0,668.5028,0.0
Milho 2 Safra,SE,Producao,2015,10,0.0,668.5028,0.0
Milho 2 Safra,SE,Producao,2015,11,0.0,668.5028,0.0
Milho 2 Safra,SE,Producao,2015,12,0.0,668.5028,0.0
Milho 2 Safra,SP,Producao,2015,1,0.0,1854.201,0.0
Milho 2 Safra,SP,Producao,2015,2,0.0,1854.201,0.0
Milho 2 Safra,SP,Producao,2015,3,0.0,1854.201,0.0
Milho 2 Safra,SP,Producao,2015,4,0.0,1854.201,0.0
Milho 2 Safra,SP,Producao,2015,5,0.25,1854.201,463.55025
Milho 2 Safra,SP,Producao,2015,6,0.25,1854.201,463.55025
Milho 2 Safra,SP,Producao,2015,7,0.25,1854.201,463.55025
Milho 2 Safra,SP,Producao,2015,8,0.25,1854.201,463.55025
Milho 2 Safra,SP,Producao,2015,9,0.0,1854.201,0.0
Milho 2 Safra,SP,Producao,2015,10,0.0,1854.201,0.0
Milho 2 Safra,SP,Producao,2015,11,0.0,1854.201,0.0
Milho 2 Safra,SP,Producao,2015,12,0.0,1854.201,0.0
Milho 2 Safra,TO,Producao,2015,1,0.0,734.272,0.0
Milho 2 Safra,TO,Producao,2015,2,0.0,734.272,0.0
Milho 2 Safra,TO,Producao,2015,3,0.0,734.272,0.0
Milho 2 Safra,TO,Producao,2015,4,0.0,734.272,0.0
Milho 2 Safra,TO,Producao,2015,5,0.25,734.272,183.568
Milho 2 Safra,TO,Producao,2015,6,0.25,734.272,183.568
Milho 2 Safra,TO,Producao,2015,7,0.25,734.272,183.568
Milho 2 Safra,TO,Producao,2015,8,0.25,734.272,183.568
Milho 2 Safra,TO,Producao,2015,9,0.0,734.272,0.0
Milho 2 Safra,TO,Producao,2015,10,0.0,734.272,0.0
Milho 2 Safra,TO,Producao,2015,11,0.0,734.272,0.0
Milho 2 Safra,TO,Producao,2015,12,0.0,734.272,0.0
Milho 2 Safra,AL,Producao,2016,1,0.0,19.0742,0.0
Milho 2 Safra,AL,Producao,2016,2,0.0,19.0742,0.0
Milho 2 Safra,AL,Producao,2016,3,0.0,19.0742,0.0
Milho 2 Safra,AL,Producao,2016,4,0.0,19.0742,0.0
Milho 2 Safra,AL,Producao,2016,5,0.25,19.0742,4.76855
Milho 2 Safra,AL,Producao,2016,6,0.25,19.0742,4.76855
Milho 2 Safra,AL,Producao,2016,7,0.25,19.0742,4.76855
Milho 2 Safra,AL,Producao,2016,8,0.25,19.0742,4.76855
Milho 2 Safra,AL,Producao,2016,9,0.0,19.0742,0.0
Milho 2 Safra,AL,Producao,2016,10,0.0,19.0742,0.0
Milho 2 Safra,AL,Producao,2016,11,0.0,19.0742,0.0
Milho 2 Safra,AL,Producao,2016,12,0.0,19.0742,0.0
Milho 2 Safra,BA,Producao,2016,1,0.0,217.87130000000005,0.0
Milho 2 Safra,BA,Producao,2016,2,0.0,217.87130000000005,0.0
Milho 2 Safra,BA,Producao,2016,3,0.0,217.87130000000005,0.0
Milho 2 Safra,BA,Producao,2016,4,0.0,217.87130000000005,0.0
Milho 2 Safra,BA,Producao,2016,5,0.25,217.87130000000005,54.46782500000001
Milho 2 Safra,BA,Producao,2016,6,0.25,217.87130000000005,54.46782500000001
Milho 2 Safra,BA,Producao,2016,7,0.25,217.87130000000005,54.46782500000001
Milho 2 Safra,BA,Producao,2016,8,0.25,217.87130000000005,54.46782500000001
Milho 2 Safra,BA,Producao,2016,9,0.0,217.87130000000005,0.0
Milho 2 Safra,BA,Producao,2016,10,0.0,217.87130000000005,0.0
Milho 2 Safra,BA,Producao,2016,11,0.0,217.87130000000005,0.0
Milho 2 Safra,BA,Producao,2016,12,0.0,217.87130000000005,0.0
Milho 2 Safra,DF,Producao,2016,1,0.0,92.16,0.0
Milho 2 Safra,DF,Producao,2016,2,0.0,92.16,0.0
Milho 2 Safra,DF,Producao,2016,3,0.0,92.16,0.0
Milho 2 Safra,DF,Producao,2016,4,0.0,92.16,0.0
Milho 2 Safra,DF,Producao,2016,5,0.25,92.16,23.04
Milho 2 Safra,DF,Producao,2016,6,0.25,92.16,23.04
Milho 2 Safra,DF,Producao,2016,7,0.25,92.16,23.04
Milho 2 Safra,DF,Producao,2016,8,0.25,92.16,23.04
Milho 2 Safra,DF,Producao,2016,9,0.0,92.16,0.0
Milho 2 Safra,DF,Producao,2016,10,0.0,92.16,0.0
Milho 2 Safra,DF,Producao,2016,11,0.0,92.16,0.0
Milho 2 Safra,DF,Producao,2016,12,0.0,92.16,0.0
Milho 2 Safra,MA,Producao,2016,1,0.0,153.24559999999997,0.0
Milho 2 Safra,MA,Producao,2016,2,0.0,153.24559999999997,0.0
Milho 2 Safra,MA,Producao,2016,3,0.0,153.24559999999997,0.0
Milho 2 Safra,MA,Producao,2016,4,0.0,153.24559999999997,0.0
Milho 2 Safra,MA,Producao,2016,5,0.25,153.24559999999997,38.31139999999999
Milho 2 Safra,MA,Producao,2016,6,0.25,153.24559999999997,38.31139999999999
Milho 2 Safra,MA,Producao,2016,7,0.25,153.24559999999997,38.31139999999999
Milho 2 Safra,MA,Producao,2016,8,0.25,153.24559999999997,38.31139999999999
Milho 2 Safra,MA,Producao,2016,9,0.0,153.24559999999997,0.0
Milho 2 Safra,MA,Producao,2016,10,0.0,153.24559999999997,0.0
Milho 2 Safra,MA,Producao,2016,11,0.0,153.24559999999997,0.0
Milho 2 Safra,MA,Producao,2016,12,0.0,153.24559999999997,0.0
Milho 2 Safra,MG,Producao,2016,1,0.0,812.8609999999999,0.0
Milho 2 Safra,MG,Producao,2016,2,0.0,812.8609999999999,0.0
Milho 2 Safra,MG,Producao,2016,3,0.0,812.8609999999999,0.0
Milho 2 Safra,MG,Producao,2016,4,0.0,812.8609999999999,0.0
Milho 2 Safra,MG,Producao,2016,5,0.25,812.8609999999999,203.21524999999997
Milho 2 Safra,MG,Producao,2016,6,0.25,812.8609999999999,203.21524999999997
Milho 2 Safra,MG,Producao,2016,7,0.25,812.8609999999999,203.21524999999997
Milho 2 Safra,MG,Producao,2016,8,0.25,812.8609999999999,203.21524999999997
Milho 2 Safra,MG,Producao,2016,9,0.0,812.8609999999999,0.0
Milho 2 Safra,MG,Producao,2016,10,0.0,812.8609999999999,0.0
Milho 2 Safra,MG,Producao,2016,11,0.0,812.8609999999999,0.0
Milho 2 Safra,MG,Producao,2016,12,0.0,812.8609999999999,0.0
Milho 2 Safra,PA,Producao,2016,1,0.0,81.408,0.0
Milho 2 Safra,PA,Producao,2016,2,0.0,81.408,0.0
Milho 2 Safra,PA,Producao,2016,3,0.0,81.408,0.0
Milho 2 Safra,PA,Producao,2016,4,0.0,81.408,0.0
