Produto,Mês,Ano,Estado,UF,Microrregião,Produção Mín (Kt),Produção Med (Kt),Produção Max (Kt),Tipo,Tipo Ajustado,%Confiança
Soja,11,2015,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2015,GOIÁS,GO,GO_Leste,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,1,2015,GOIÁS,GO,GO_Noroeste,0.0,46.28,0.0,Calculada,Real/Calculada,0
Soja,2,2015,GOIÁS,GO,GO_Noroeste,0.0,258.613,0.0,Calculada,Real/Calculada,0
Soja,3,2015,GOIÁS,GO,GO_Noroeste,0.0,268.594,0.0,Calculada,Real/Calculada,0
Soja,4,2015,GOIÁS,GO,GO_Noroeste,0.0,66.331,0.0,Calculada,Real/Calculada,0
Soja,5,2015,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2015,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2015,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2015,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2015,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2015,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2015,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2015,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2015,GOIÁS,GO,GO_Sudoeste,0.0,331.99,0.0,Calculada,Real/Calculada,0
Soja,2,2015,GOIÁS,GO,GO_Sudoeste,0.0,1855.157,0.0,Calculada,Real/Calculada,0
Soja,3,2015,GOIÁS,GO,GO_Sudoeste,0.0,1926.76,0.0,Calculada,Real/Calculada,0
Soja,4,2015,GOIÁS,GO,GO_Sudoeste,0.0,475.825,0.0,Calculada,Real/Calculada,0
Soja,5,2015,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2015,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2015,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2015,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2015,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2015,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2015,GOIÁS,GO,GO_Sudoeste,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,12,2015,GOIÁS,GO,GO_Sudoeste,0.0,0.002,0.0,Calculada,Real/Calculada,0
Soja,1,2016,GOIÁS,GO,GO_Leste,0.0,234.783,0.0,Calculada,Real/Calculada,0
Soja,2,2016,GOIÁS,GO,GO_Leste,0.0,1194.796,0.0,Calculada,Real/Calculada,0
Soja,3,2016,GOIÁS,GO,GO_Leste,0.0,1200.418,0.0,Calculada,Real/Calculada,0
Soja,4,2016,GOIÁS,GO,GO_Leste,0.0,455.398,0.0,Calculada,Real/Calculada,0
Soja,5,2016,GOIÁS,GO,GO_Leste,0.0,2.677,0.0,Calculada,Real/Calculada,0
Soja,6,2016,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2016,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2016,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2016,GOIÁS,GO,GO_Leste,0.0,0.004,0.0,Calculada,Real/Calculada,0
Soja,10,2016,GOIÁS,GO,GO_Leste,0.0,0.002,0.0,Calculada,Real/Calculada,0
Soja,11,2016,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2016,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2016,GOIÁS,GO,GO_Noroeste,0.0,40.849,0.0,Calculada,Real/Calculada,0
Soja,2,2016,GOIÁS,GO,GO_Noroeste,0.0,207.877,0.0,Calculada,Real/Calculada,0
Soja,3,2016,GOIÁS,GO,GO_Noroeste,0.0,208.855,0.0,Calculada,Real/Calculada,0
Soja,4,2016,GOIÁS,GO,GO_Noroeste,0.0,79.233,0.0,Calculada,Real/Calculada,0
Soja,5,2016,GOIÁS,GO,GO_Noroeste,0.0,0.466,0.0,Calculada,Real/Calculada,0
Soja,6,2016,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2016,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2016,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2016,GOIÁS,GO,GO_Noroeste,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,10,2016,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2016,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2016,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2016,GOIÁS,GO,GO_Sudoeste,0.0,373.7,0.0,Calculada,Real/Calculada,0
Soja,2,2016,GOIÁS,GO,GO_Sudoeste,0.0,1901.741,0.0,Calculada,Real/Calculada,0
Soja,3,2016,GOIÁS,GO,GO_Sudoeste,0.0,1910.688,0.0,Calculada,Real/Calculada,0
Soja,4,2016,GOIÁS,GO,GO_Sudoeste,0.0,724.8510000000001,0.0,Calculada,Real/Calculada,0
Soja,5,2016,GOIÁS,GO,GO_Sudoeste,0.0,4.26,0.0,Calculada,Real/Calculada,0
Soja,6,2016,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2016,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2016,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2016,GOIÁS,GO,GO_Sudoeste,0.0,0.006999999999999999,0.0,Calculada,Real/Calculada,0
Soja,10,2016,GOIÁS,GO,GO_Sudoeste,0.0,0.002,0.0,Calculada,Real/Calculada,0
Soja,11,2016,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2016,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2017,GOIÁS,GO,GO_Leste,0.0,183.858,0.0,Calculada,Real/Calculada,0
Soja,2,2017,GOIÁS,GO,GO_Leste,0.0,1413.005,0.0,Calculada,Real/Calculada,0
Soja,3,2017,GOIÁS,GO,GO_Leste,0.0,1175.906,0.0,Calculada,Real/Calculada,0
Soja,4,2017,GOIÁS,GO,GO_Leste,0.0,502.215,0.0,Calculada,Real/Calculada,0
Soja,5,2017,GOIÁS,GO,GO_Leste,0.0,1.819,0.0,Calculada,Real/Calculada,0
Soja,6,2017,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2017,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2017,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2017,GOIÁS,GO,GO_Leste,0.0,0.006,0.0,Calculada,Real/Calculada,0
Soja,10,2017,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2017,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2017,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2017,GOIÁS,GO,GO_Noroeste,0.0,36.626,0.0,Calculada,Real/Calculada,0
Soja,2,2017,GOIÁS,GO,GO_Noroeste,0.0,281.481,0.0,Calculada,Real/Calculada,0
Soja,3,2017,GOIÁS,GO,GO_Noroeste,0.0,234.249,0.0,Calculada,Real/Calculada,0
Soja,4,2017,GOIÁS,GO,GO_Noroeste,0.0,100.045,0.0,Calculada,Real/Calculada,0
Soja,5,2017,GOIÁS,GO,GO_Noroeste,0.0,0.362,0.0,Calculada,Real/Calculada,0
Soja,6,2017,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2017,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2017,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2017,GOIÁS,GO,GO_Noroeste,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,10,2017,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2017,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2017,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2017,GOIÁS,GO,GO_Sudoeste,0.0,295.188,0.0,Calculada,Real/Calculada,0
Soja,2,2017,GOIÁS,GO,GO_Sudoeste,0.0,2268.609,0.0,Calculada,Real/Calculada,0
Soja,3,2017,GOIÁS,GO,GO_Sudoeste,0.0,1887.941,0.0,Calculada,Real/Calculada,0
Soja,4,2017,GOIÁS,GO,GO_Sudoeste,0.0,806.317,0.0,Calculada,Real/Calculada,0
Soja,5,2017,GOIÁS,GO,GO_Sudoeste,0.0,2.92,0.0,Calculada,Real/Calculada,0
Soja,6,2017,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2017,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2017,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2017,GOIÁS,GO,GO_Sudoeste,0.0,0.009000000000000001,0.0,Calculada,Real/Calculada,0
Soja,10,2017,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2017,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2017,GOIÁS,GO,GO_Sudoeste,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,1,2018,GOIÁS,GO,GO_Leste,0.0,222.607,0.0,Calculada,Real/Calculada,0
Soja,2,2018,GOIÁS,GO,GO_Leste,0.0,1636.47,0.0,Calculada,Real/Calculada,0
Soja,3,2018,GOIÁS,GO,GO_Leste,0.0,1191.875,0.0,Calculada,Real/Calculada,0
Soja,4,2018,GOIÁS,GO,GO_Leste,0.0,456.529,0.0,Calculada,Real/Calculada,0
Soja,5,2018,GOIÁS,GO,GO_Leste,0.0,1.02,0.0,Calculada,Real/Calculada,0
Soja,6,2018,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2018,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2018,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2018,GOIÁS,GO,GO_Leste,0.0,0.005,0.0,Calculada,Real/Calculada,0
Soja,10,2018,GOIÁS,GO,GO_Leste,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,11,2018,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2018,GOIÁS,GO,GO_Leste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2018,GOIÁS,GO,GO_Noroeste,0.0,48.707,0.0,Calculada,Real/Calculada,0
Soja,2,2018,GOIÁS,GO,GO_Noroeste,0.0,358.0619999999999,0.0,Calculada,Real/Calculada,0
Soja,3,2018,GOIÁS,GO,GO_Noroeste,0.0,260.784,0.0,Calculada,Real/Calculada,0
Soja,4,2018,GOIÁS,GO,GO_Noroeste,0.0,99.889,0.0,Calculada,Real/Calculada,0
Soja,5,2018,GOIÁS,GO,GO_Noroeste,0.0,0.223,0.0,Calculada,Real/Calculada,0
Soja,6,2018,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2018,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2018,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2018,GOIÁS,GO,GO_Noroeste,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,10,2018,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2018,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2018,GOIÁS,GO,GO_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2018,GOIÁS,GO,GO_Sudoeste,0.0,350.028,0.0,Calculada,Real/Calculada,0
Soja,2,2018,GOIÁS,GO,GO_Sudoeste,0.0,2573.188,0.0,Calculada,Real/Calculada,0
Soja,3,2018,GOIÁS,GO,GO_Sudoeste,0.0,1874.106,0.0,Calculada,Real/Calculada,0
Soja,4,2018,GOIÁS,GO,GO_Sudoeste,0.0,717.846,0.0,Calculada,Real/Calculada,0
Soja,5,2018,GOIÁS,GO,GO_Sudoeste,0.0,1.604,0.0,Calculada,Real/Calculada,0
Soja,6,2018,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2018,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2018,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2018,GOIÁS,GO,GO_Sudoeste,0.0,0.006999999999999999,0.0,Calculada,Real/Calculada,0
Soja,10,2018,GOIÁS,GO,GO_Sudoeste,0.0,0.002,0.0,Calculada,Real/Calculada,0
Soja,11,2018,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2018,GOIÁS,GO,GO_Sudoeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2012,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2012,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,3,2012,MARANHÃO,MA,MA_Outros,0.0,97.702,0.0,Calculada,Real/Calculada,0
Soja,4,2012,MARANHÃO,MA,MA_Outros,0.0,119.39,0.0,Calculada,Real/Calculada,0
Soja,5,2012,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2012,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2012,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2012,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2012,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2012,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2012,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2012,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2012,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2012,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,3,2012,MARANHÃO,MA,MA_Sul,0.0,640.1469999999998,0.0,Calculada,Real/Calculada,0
Soja,4,2012,MARANHÃO,MA,MA_Sul,0.0,782.2460000000002,0.0,Calculada,Real/Calculada,0
Soja,5,2012,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2012,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2012,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2012,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2012,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2012,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2012,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2012,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2013,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2013,MARANHÃO,MA,MA_Outros,0.0,0.091,0.0,Calculada,Real/Calculada,0
Soja,3,2013,MARANHÃO,MA,MA_Outros,0.0,89.60700000000001,0.0,Calculada,Real/Calculada,0
Soja,4,2013,MARANHÃO,MA,MA_Outros,0.0,123.265,0.0,Calculada,Real/Calculada,0
Soja,5,2013,MARANHÃO,MA,MA_Outros,0.0,0.304,0.0,Calculada,Real/Calculada,0
Soja,6,2013,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2013,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2013,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2013,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2013,MARANHÃO,MA,MA_Outros,0.0,0.01,0.0,Calculada,Real/Calculada,0
Soja,11,2013,MARANHÃO,MA,MA_Outros,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,12,2013,MARANHÃO,MA,MA_Outros,0.0,0.002,0.0,Calculada,Real/Calculada,0
Soja,1,2013,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2013,MARANHÃO,MA,MA_Sul,0.0,0.593,0.0,Calculada,Real/Calculada,0
Soja,3,2013,MARANHÃO,MA,MA_Sul,0.0,587.107,0.0,Calculada,Real/Calculada,0
Soja,4,2013,MARANHÃO,MA,MA_Sul,0.0,807.6360000000002,0.0,Calculada,Real/Calculada,0
Soja,5,2013,MARANHÃO,MA,MA_Sul,0.0,1.99,0.0,Calculada,Real/Calculada,0
Soja,6,2013,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2013,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2013,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2013,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2013,MARANHÃO,MA,MA_Sul,0.0,0.068,0.0,Calculada,Real/Calculada,0
Soja,11,2013,MARANHÃO,MA,MA_Sul,0.0,0.008,0.0,Calculada,Real/Calculada,0
Soja,12,2013,MARANHÃO,MA,MA_Sul,0.0,0.011,0.0,Calculada,Real/Calculada,0
Soja,1,2014,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2014,MARANHÃO,MA,MA_Outros,0.0,0.16399999999999998,0.0,Calculada,Real/Calculada,0
Soja,3,2014,MARANHÃO,MA,MA_Outros,0.0,85.154,0.0,Calculada,Real/Calculada,0
Soja,4,2014,MARANHÃO,MA,MA_Outros,0.0,124.973,0.0,Calculada,Real/Calculada,0
Soja,5,2014,MARANHÃO,MA,MA_Outros,0.0,0.705,0.0,Calculada,Real/Calculada,0
Soja,6,2014,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2014,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2014,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2014,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2014,MARANHÃO,MA,MA_Outros,0.0,0.01,0.0,Calculada,Real/Calculada,0
Soja,11,2014,MARANHÃO,MA,MA_Outros,0.0,0.004,0.0,Calculada,Real/Calculada,0
Soja,12,2014,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2014,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2014,MARANHÃO,MA,MA_Sul,0.0,1.0759999999999998,0.0,Calculada,Real/Calculada,0
Soja,3,2014,MARANHÃO,MA,MA_Sul,0.0,557.932,0.0,Calculada,Real/Calculada,0
Soja,4,2014,MARANHÃO,MA,MA_Sul,0.0,818.829,0.0,Calculada,Real/Calculada,0
Soja,5,2014,MARANHÃO,MA,MA_Sul,0.0,4.621,0.0,Calculada,Real/Calculada,0
Soja,6,2014,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2014,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2014,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2014,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2014,MARANHÃO,MA,MA_Sul,0.0,0.065,0.0,Calculada,Real/Calculada,0
Soja,11,2014,MARANHÃO,MA,MA_Sul,0.0,0.029,0.0,Calculada,Real/Calculada,0
Soja,12,2014,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2015,MARANHÃO,MA,MA_Outros,0.0,0.039,0.0,Calculada,Real/Calculada,0
Soja,2,2015,MARANHÃO,MA,MA_Outros,0.0,1.689,0.0,Calculada,Real/Calculada,0
Soja,3,2015,MARANHÃO,MA,MA_Outros,0.0,80.98899999999998,0.0,Calculada,Real/Calculada,0
Soja,4,2015,MARANHÃO,MA,MA_Outros,0.0,128.983,0.0,Calculada,Real/Calculada,0
Soja,5,2015,MARANHÃO,MA,MA_Outros,0.0,3.347,0.0,Calculada,Real/Calculada,0
Soja,6,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2015,MARANHÃO,MA,MA_Sul,0.0,0.253,0.0,Calculada,Real/Calculada,0
Soja,2,2015,MARANHÃO,MA,MA_Sul,0.0,11.068,0.0,Calculada,Real/Calculada,0
Soja,3,2015,MARANHÃO,MA,MA_Sul,0.0,530.646,0.0,Calculada,Real/Calculada,0
Soja,4,2015,MARANHÃO,MA,MA_Sul,0.0,845.1060000000001,0.0,Calculada,Real/Calculada,0
Soja,5,2015,MARANHÃO,MA,MA_Sul,0.0,21.931,0.0,Calculada,Real/Calculada,0
Soja,6,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2015,MARANHÃO,MA,MA_Sul,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,12,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2016,MARANHÃO,MA,MA_Outros,0.0,0.098,0.0,Calculada,Real/Calculada,0
Soja,2,2016,MARANHÃO,MA,MA_Outros,0.0,9.35,0.0,Calculada,Real/Calculada,0
Soja,3,2016,MARANHÃO,MA,MA_Outros,0.0,255.32,0.0,Calculada,Real/Calculada,0
Soja,4,2016,MARANHÃO,MA,MA_Outros,0.0,268.822,0.0,Calculada,Real/Calculada,0
Soja,5,2016,MARANHÃO,MA,MA_Outros,0.0,1.7280000000000002,0.0,Calculada,Real/Calculada,0
Soja,6,2016,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2016,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2016,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2016,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2016,MARANHÃO,MA,MA_Outros,0.0,0.025,0.0,Calculada,Real/Calculada,0
Soja,11,2016,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2016,MARANHÃO,MA,MA_Outros,0.0,0.003,0.0,Calculada,Real/Calculada,0
Soja,1,2016,MARANHÃO,MA,MA_Sul,0.0,0.239,0.0,Calculada,Real/Calculada,0
Soja,2,2016,MARANHÃO,MA,MA_Sul,0.0,22.758000000000006,0.0,Calculada,Real/Calculada,0
Soja,3,2016,MARANHÃO,MA,MA_Sul,0.0,621.434,0.0,Calculada,Real/Calculada,0
Soja,4,2016,MARANHÃO,MA,MA_Sul,0.0,654.298,0.0,Calculada,Real/Calculada,0
Soja,5,2016,MARANHÃO,MA,MA_Sul,0.0,4.207,0.0,Calculada,Real/Calculada,0
Soja,6,2016,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2016,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2016,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2016,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2016,MARANHÃO,MA,MA_Sul,0.0,0.061,0.0,Calculada,Real/Calculada,0
Soja,11,2016,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2016,MARANHÃO,MA,MA_Sul,0.0,0.008,0.0,Calculada,Real/Calculada,0
