Ano,Mes,UF,Produto,Plantation,Lag1_Plantation,Lag2_Plantation,Lag3_Plantation,Lag4_Plantation
2018,8,MG,Soja,0.0,0.0,0.0,0.0,0.0
2018,9,MG,Soja,3.481153846153846,0.0,0.0,0.0,0.0
2018,10,MG,Soja,167.93889465090697,3.481153846153846,0.0,0.0,0.0
2018,11,MG,Soja,1049.0935878665753,167.93889465090697,3.481153846153846,0.0,0.0
2018,12,MG,Soja,287.9863636363639,1049.0935878665753,167.93889465090697,3.481153846153846,0.0
2019,1,MG,Soja,40.0,287.9863636363639,1049.0935878665753,167.93889465090697,3.481153846153846
2019,2,MG,Soja,0.0,40.0,287.9863636363639,1049.0935878665753,167.93889465090697
2019,3,MG,Soja,0.0,0.0,40.0,287.9863636363639,1049.0935878665753
2019,4,MG,Soja,0.0,0.0,0.0,40.0,287.9863636363639
2019,5,MG,Soja,0.0,0.0,0.0,0.0,40.0
2019,6,MG,Soja,0.0,0.0,0.0,0.0,0.0
2019,7,MG,Soja,0.0,0.0,0.0,0.0,0.0
2019,8,MG,Soja,0.0,0.0,0.0,0.0,0.0
2019,9,MG,Soja,7.407528006353435,0.0,0.0,0.0,0.0
2019,10,MG,Soja,573.9996684265486,7.407528006353435,0.0,0.0,0.0
2019,11,MG,Soja,869.7817344517723,573.9996684265486,7.407528006353435,0.0,0.0
2019,12,MG,Soja,97.31106911532561,869.7817344517723,573.9996684265486,7.407528006353435,0.0
2012,1,MS,Soja,0.0,0.0,0.0,0.0,0.0
2012,2,MS,Soja,0.0,0.0,0.0,0.0,0.0
2012,3,MS,Soja,0.0,0.0,0.0,0.0,0.0
2012,4,MS,Soja,0.0,0.0,0.0,0.0,0.0
2012,5,MS,Soja,0.0,0.0,0.0,0.0,0.0
2012,6,MS,Soja,0.0,0.0,0.0,0.0,0.0
2012,7,MS,Soja,0.0,0.0,0.0,0.0,0.0
2012,8,MS,Soja,0.0,0.0,0.0,0.0,0.0
2012,9,MS,Soja,0.0,0.0,0.0,0.0,0.0
2012,10,MS,Soja,1257.7123199999999,0.0,0.0,0.0,0.0
2012,11,MS,Soja,536.8344800000002,1257.7123199999999,0.0,0.0,0.0
2012,12,MS,Soja,20.453199999999924,536.8344800000002,1257.7123199999999,0.0,0.0
2013,1,MS,Soja,202.0,20.453199999999924,536.8344800000002,1257.7123199999999,0.0
2013,2,MS,Soja,0.0,202.0,20.453199999999924,536.8344800000002,1257.7123199999999
2013,3,MS,Soja,0.0,0.0,202.0,20.453199999999924,536.8344800000002
2013,4,MS,Soja,0.0,0.0,0.0,202.0,20.453199999999924
2013,5,MS,Soja,0.0,0.0,0.0,0.0,202.0
2013,6,MS,Soja,0.0,0.0,0.0,0.0,0.0
2013,7,MS,Soja,0.0,0.0,0.0,0.0,0.0
2013,8,MS,Soja,0.0,0.0,0.0,0.0,0.0
2013,9,MS,Soja,13.63773,0.0,0.0,0.0,0.0
2013,10,MS,Soja,1042.6766533333332,13.63773,0.0,0.0,0.0
2013,11,MS,Soja,937.9560666666669,1042.6766533333332,13.63773,0.0,0.0
2013,12,MS,Soja,22.729550000000017,937.9560666666669,1042.6766533333332,13.63773,0.0
2014,1,MS,Soja,0.0,22.729550000000017,937.9560666666669,1042.6766533333332,13.63773
2014,2,MS,Soja,0.0,0.0,22.729550000000017,937.9560666666669,1042.6766533333332
2014,3,MS,Soja,0.0,0.0,0.0,22.729550000000017,937.9560666666669
2014,4,MS,Soja,0.0,0.0,0.0,0.0,22.729550000000017
2014,5,MS,Soja,0.0,0.0,0.0,0.0,0.0
2014,6,MS,Soja,0.0,0.0,0.0,0.0,0.0
2014,7,MS,Soja,0.0,0.0,0.0,0.0,0.0
2014,8,MS,Soja,0.0,0.0,0.0,0.0,0.0
2014,9,MS,Soja,32.843900000000005,0.0,0.0,0.0,0.0
2014,10,MS,Soja,1615.3756,32.843900000000005,0.0,0.0,0.0
2014,11,MS,Soja,471.78049999999985,1615.3756,32.843900000000005,0.0,0.0
2014,12,MS,Soja,0.0,471.78049999999985,1615.3756,32.843900000000005,0.0
2015,1,MS,Soja,0.0,0.0,471.78049999999985,1615.3756,32.843900000000005
2015,2,MS,Soja,0.0,0.0,0.0,471.78049999999985,1615.3756
2015,3,MS,Soja,0.0,0.0,0.0,0.0,471.78049999999985
2015,4,MS,Soja,0.0,0.0,0.0,0.0,0.0
2015,5,MS,Soja,0.0,0.0,0.0,0.0,0.0
2015,6,MS,Soja,0.0,0.0,0.0,0.0,0.0
2015,7,MS,Soja,0.0,0.0,0.0,0.0,0.0
2015,8,MS,Soja,0.0,0.0,0.0,0.0,0.0
2015,9,MS,Soja,76.46543067045457,0.0,0.0,0.0,0.0
2015,10,MS,Soja,817.8102871136364,76.46543067045457,0.0,0.0,0.0
2015,11,MS,Soja,1294.9485330980865,817.8102871136364,76.46543067045457,0.0,0.0
2015,12,MS,Soja,111.27574911782267,1294.9485330980865,817.8102871136364,76.46543067045457,0.0
2016,1,MS,Soja,129.5,111.27574911782267,1294.9485330980865,817.8102871136364,76.46543067045457
2016,2,MS,Soja,0.0,129.5,111.27574911782267,1294.9485330980865,817.8102871136364
2016,3,MS,Soja,0.0,0.0,129.5,111.27574911782267,1294.9485330980865
2016,4,MS,Soja,0.0,0.0,0.0,129.5,111.27574911782267
2016,5,MS,Soja,0.0,0.0,0.0,0.0,129.5
2016,6,MS,Soja,0.0,0.0,0.0,0.0,0.0
2016,7,MS,Soja,0.0,0.0,0.0,0.0,0.0
2016,8,MS,Soja,0.0,0.0,0.0,0.0,0.0
2016,9,MS,Soja,73.55850009865486,0.0,0.0,0.0,0.0
2016,10,MS,Soja,1355.2537258073255,73.55850009865486,0.0,0.0,0.0
2016,11,MS,Soja,930.951339995129,1355.2537258073255,73.55850009865486,0.0,0.0
2016,12,MS,Soja,70.23643409889064,930.951339995129,1355.2537258073255,73.55850009865486,0.0
2017,1,MS,Soja,92.30000000000018,70.23643409889064,930.951339995129,1355.2537258073255,73.55850009865486
2017,2,MS,Soja,0.0,92.30000000000018,70.23643409889064,930.951339995129,1355.2537258073255
2017,3,MS,Soja,0.0,0.0,92.30000000000018,70.23643409889064,930.951339995129
2017,4,MS,Soja,0.0,0.0,0.0,92.30000000000018,70.23643409889064
2017,5,MS,Soja,0.0,0.0,0.0,0.0,92.30000000000018
2017,6,MS,Soja,0.0,0.0,0.0,0.0,0.0
2017,7,MS,Soja,0.0,0.0,0.0,0.0,0.0
2017,8,MS,Soja,0.0,0.0,0.0,0.0,0.0
2017,9,MS,Soja,19.314231855572054,0.0,0.0,0.0,0.0
2017,10,MS,Soja,1467.3255479362213,19.314231855572054,0.0,0.0,0.0
2017,11,MS,Soja,960.8353299431253,1467.3255479362213,19.314231855572054,0.0,0.0
2017,12,MS,Soja,74.82489026508165,960.8353299431253,1467.3255479362213,19.314231855572054,0.0
2018,1,MS,Soja,149.69999999999982,74.82489026508165,960.8353299431253,1467.3255479362213,19.314231855572054
2018,2,MS,Soja,0.0,149.69999999999982,74.82489026508165,960.8353299431253,1467.3255479362213
2018,3,MS,Soja,0.0,0.0,149.69999999999982,74.82489026508165,960.8353299431253
2018,4,MS,Soja,0.0,0.0,0.0,149.69999999999982,74.82489026508165
2018,5,MS,Soja,0.0,0.0,0.0,0.0,149.69999999999982
2018,6,MS,Soja,0.0,0.0,0.0,0.0,0.0
2018,7,MS,Soja,0.0,0.0,0.0,0.0,0.0
2018,8,MS,Soja,0.0,0.0,0.0,0.0,0.0
2018,9,MS,Soja,98.63850634400387,0.0,0.0,0.0,0.0
2018,10,MS,Soja,1492.961826497168,98.63850634400387,0.0,0.0,0.0
2018,11,MS,Soja,1060.4162673345202,1492.961826497168,98.63850634400387,0.0,0.0
2018,12,MS,Soja,19.98339982430798,1060.4162673345202,1492.961826497168,98.63850634400387,0.0
2019,1,MS,Soja,120.0,19.98339982430798,1060.4162673345202,1492.961826497168,98.63850634400387
2019,2,MS,Soja,0.0,120.0,19.98339982430798,1060.4162673345202,1492.961826497168
2019,3,MS,Soja,0.0,0.0,120.0,19.98339982430798,1060.4162673345202
2019,4,MS,Soja,0.0,0.0,0.0,120.0,19.98339982430798
2019,5,MS,Soja,0.0,0.0,0.0,0.0,120.0
2019,6,MS,Soja,0.0,0.0,0.0,0.0,0.0
2019,7,MS,Soja,0.0,0.0,0.0,0.0,0.0
2019,8,MS,Soja,0.0,0.0,0.0,0.0,0.0
2019,9,MS,Soja,157.14105137011637,0.0,0.0,0.0,0.0
2019,10,MS,Soja,2015.0821705001315,157.14105137011637,0.0,0.0,0.0
2019,11,MS,Soja,619.7767781297521,2015.0821705001315,157.14105137011637,0.0,0.0
2019,12,MS,Soja,0.0,619.7767781297521,2015.0821705001315,157.14105137011637,0.0
2012,1,MT,Soja,0.0,0.0,0.0,0.0,0.0
2012,2,MT,Soja,0.0,0.0,0.0,0.0,0.0
2012,3,MT,Soja,0.0,0.0,0.0,0.0,0.0
2012,4,MT,Soja,0.0,0.0,0.0,0.0,0.0
2012,5,MT,Soja,0.0,0.0,0.0,0.0,0.0
2012,6,MT,Soja,0.0,0.0,0.0,0.0,0.0
2012,7,MT,Soja,0.0,0.0,0.0,0.0,0.0
2012,8,MT,Soja,0.0,0.0,0.0,0.0,0.0
2012,9,MT,Soja,82.95651000000001,0.0,0.0,0.0,0.0
2012,10,MT,Soja,4805.58104,82.95651000000001,0.0,0.0,0.0
2012,11,MT,Soja,1964.0727100000004,4805.58104,82.95651000000001,0.0,0.0
2012,12,MT,Soja,127.88973999999962,1964.0727100000004,4805.58104,82.95651000000001,0.0
2013,1,MT,Soja,837.6999999999998,127.88973999999962,1964.0727100000004,4805.58104,82.95651000000001
2013,2,MT,Soja,0.0,837.6999999999998,127.88973999999962,1964.0727100000004,4805.58104
2013,3,MT,Soja,0.0,0.0,837.6999999999998,127.88973999999962,1964.0727100000004
2013,4,MT,Soja,0.0,0.0,0.0,837.6999999999998,127.88973999999962
2013,5,MT,Soja,0.0,0.0,0.0,0.0,837.6999999999998
2013,6,MT,Soja,0.0,0.0,0.0,0.0,0.0
2013,7,MT,Soja,0.0,0.0,0.0,0.0,0.0
2013,8,MT,Soja,0.0,0.0,0.0,0.0,0.0
2013,9,MT,Soja,263.9081162443892,0.0,0.0,0.0,0.0
2013,10,MT,Soja,4223.03134651275,263.9081162443892,0.0,0.0,0.0
2013,11,MT,Soja,3159.597709199683,4223.03134651275,263.9081162443892,0.0,0.0
2013,12,MT,Soja,171.6628280431778,3159.597709199683,4223.03134651275,263.9081162443892,0.0
2014,1,MT,Soja,0.0,171.6628280431778,3159.597709199683,4223.03134651275,263.9081162443892
2014,2,MT,Soja,0.0,0.0,171.6628280431778,3159.597709199683,4223.03134651275
2014,3,MT,Soja,0.0,0.0,0.0,171.6628280431778,3159.597709199683
2014,4,MT,Soja,0.0,0.0,0.0,0.0,171.6628280431778
2014,5,MT,Soja,0.0,0.0,0.0,0.0,0.0
2014,6,MT,Soja,0.0,0.0,0.0,0.0,0.0
2014,7,MT,Soja,0.0,0.0,0.0,0.0,0.0
2014,8,MT,Soja,0.0,0.0,0.0,0.0,0.0
2014,9,MT,Soja,175.89676,0.0,0.0,0.0,0.0
2014,10,MT,Soja,5472.45198,175.89676,0.0,0.0,0.0
2014,11,MT,Soja,2904.9622011764714,5472.45198,175.89676,0.0,0.0
2014,12,MT,Soja,62.38905882352992,2904.9622011764714,5472.45198,175.89676,0.0
2015,1,MT,Soja,0.0,62.38905882352992,2904.9622011764714,5472.45198,175.89676
2015,2,MT,Soja,0.0,0.0,62.38905882352992,2904.9622011764714,5472.45198
2015,3,MT,Soja,0.0,0.0,0.0,62.38905882352992,2904.9622011764714
2015,4,MT,Soja,0.0,0.0,0.0,0.0,62.38905882352992
2015,5,MT,Soja,0.0,0.0,0.0,0.0,0.0
2015,6,MT,Soja,0.0,0.0,0.0,0.0,0.0
2015,7,MT,Soja,0.0,0.0,0.0,0.0,0.0
2015,8,MT,Soja,0.0,0.0,0.0,0.0,0.0
2015,9,MT,Soja,277.1757792463229,0.0,0.0,0.0,0.0
2015,10,MT,Soja,2990.1228233399115,277.1757792463229,0.0,0.0,0.0
2015,11,MT,Soja,5362.738146088086,2990.1228233399115,277.1757792463229,0.0,0.0
2015,12,MT,Soja,304.4632513256802,5362.738146088086,2990.1228233399115,277.1757792463229,0.0
2016,1,MT,Soja,205.5,304.4632513256802,5362.738146088086,2990.1228233399115,277.1757792463229
2016,2,MT,Soja,0.0,205.5,304.4632513256802,5362.738146088086,2990.1228233399115
2016,3,MT,Soja,0.0,0.0,205.5,304.4632513256802,5362.738146088086
2016,4,MT,Soja,0.0,0.0,0.0,205.5,304.4632513256802
2016,5,MT,Soja,0.0,0.0,0.0,0.0,205.5
2016,6,MT,Soja,0.0,0.0,0.0,0.0,0.0
2016,7,MT,Soja,0.0,0.0,0.0,0.0,0.0
2016,8,MT,Soja,0.0,0.0,0.0,0.0,0.0
2016,9,MT,Soja,85.31461489849748,0.0,0.0,0.0,0.0
2016,10,MT,Soja,3435.441100821826,85.31461489849748,0.0,0.0,0.0
2016,11,MT,Soja,4828.439365999309,3435.441100821826,85.31461489849748,0.0,0.0
2016,12,MT,Soja,775.5126266018306,4828.439365999309,3435.441100821826,85.31461489849748,0.0
2017,1,MT,Soja,198.09229167853482,775.5126266018306,4828.439365999309,3435.441100821826,85.31461489849748
2017,2,MT,Soja,0.0,198.09229167853482,775.5126266018306,4828.439365999309,3435.441100821826
2017,3,MT,Soja,0.0,0.0,198.09229167853482,775.5126266018306,4828.439365999309
2017,4,MT,Soja,0.0,0.0,0.0,198.09229167853482,775.5126266018306
2017,5,MT,Soja,0.0,0.0,0.0,0.0,198.09229167853482
2017,6,MT,Soja,0.0,0.0,0.0,0.0,0.0
2017,7,MT,Soja,0.0,0.0,0.0,0.0,0.0
2017,8,MT,Soja,0.0,0.0,0.0,0.0,0.0
2017,9,MT,Soja,848.5703653971328,0.0,0.0,0.0,0.0
2017,10,MT,Soja,5968.68770522217,848.5703653971328,0.0,0.0,0.0
2017,11,MT,Soja,2324.8586499527437,5968.68770522217,848.5703653971328,0.0,0.0
2017,12,MT,Soja,180.68327942795077,2324.8586499527437,5968.68770522217,848.5703653971328,0.0
2018,1,MT,Soja,195.8000000000029,180.68327942795077,2324.8586499527437,5968.68770522217,848.5703653971328
2018,2,MT,Soja,0.0,195.8000000000029,180.68327942795077,2324.8586499527437,5968.68770522217
2018,3,MT,Soja,0.0,0.0,195.8000000000029,180.68327942795077,2324.8586499527437
2018,4,MT,Soja,0.0,0.0,0.0,195.8000000000029,180.68327942795077
2018,5,MT,Soja,0.0,0.0,0.0,0.0,195.8000000000029
2018,6,MT,Soja,0.0,0.0,0.0,0.0,0.0
2018,7,MT,Soja,0.0,0.0,0.0,0.0,0.0
2018,8,MT,Soja,0.0,0.0,0.0,0.0,0.0
2018,9,MT,Soja,579.1206499916736,0.0,0.0,0.0,0.0
2018,10,MT,Soja,4518.668725686642,579.1206499916736,0.0,0.0,0.0
2018,11,MT,Soja,4141.058762650288,4518.668725686642,579.1206499916736,0.0,0.0
2018,12,MT,Soja,279.7518616713969,4141.058762650288,4518.668725686642,579.1206499916736,0.0
2019,1,MT,Soja,292.3467365026645,279.7518616713969,4141.058762650288,4518.668725686642,579.1206499916736
2019,2,MT,Soja,0.0,292.3467365026645,279.7518616713969,4141.058762650288,4518.668725686642
2019,3,MT,Soja,0.0,0.0,292.3467365026645,279.7518616713969,4141.058762650288
2019,4,MT,Soja,0.0,0.0,0.0,292.3467365026645,279.7518616713969
2019,5,MT,Soja,0.0,0.0,0.0,0.0,292.3467365026645
2019,6,MT,Soja,0.0,0.0,0.0,0.0,0.0
2019,7,MT,Soja,0.0,0.0,0.0,0.0,0.0
2019,8,MT,Soja,0.0,0.0,0.0,0.0,0.0
2019,9,MT,Soja,962.3203327490604,0.0,0.0,0.0,0.0
2019,10,MT,Soja,6982.865412217014,962.3203327490604,0.0,0.0,0.0
2019,11,MT,Soja,1865.760991536591,6982.865412217014,962.3203327490604,0.0,0.0
2019,12,MT,Soja,0.0,1865.760991536591,6982.865412217014,962.3203327490604,0.0
2012,1,PI,Soja,0.0,0.0,0.0,0.0,0.0
2012,2,PI,Soja,0.0,0.0,0.0,0.0,0.0
2012,3,PI,Soja,0.0,0.0,0.0,0.0,0.0
2012,4,PI,Soja,0.0,0.0,0.0,0.0,0.0
2012,5,PI,Soja,0.0,0.0,0.0,0.0,0.0
2012,6,PI,Soja,0.0,0.0,0.0,0.0,0.0
2012,7,PI,Soja,0.0,0.0,0.0,0.0,0.0
2012,8,PI,Soja,0.0,0.0,0.0,0.0,0.0
2012,9,PI,Soja,0.0,0.0,0.0,0.0,0.0
2012,10,PI,Soja,22.230000000000004,0.0,0.0,0.0,0.0
2012,11,PI,Soja,222.3,22.230000000000004,0.0,0.0,0.0
2012,12,PI,Soja,200.07,222.3,22.230000000000004,0.0,0.0
2013,1,PI,Soja,101.79999999999995,200.07,222.3,22.230000000000004,0.0
2013,2,PI,Soja,0.0,101.79999999999995,200.07,222.3,22.230000000000004
2013,3,PI,Soja,0.0,0.0,101.79999999999995,200.07,222.3
2013,4,PI,Soja,0.0,0.0,0.0,101.79999999999995,200.07
2013,5,PI,Soja,0.0,0.0,0.0,0.0,101.79999999999995
2013,6,PI,Soja,0.0,0.0,0.0,0.0,0.0
2013,7,PI,Soja,0.0,0.0,0.0,0.0,0.0
2013,8,PI,Soja,0.0,0.0,0.0,0.0,0.0
2013,9,PI,Soja,0.0,0.0,0.0,0.0,0.0
2013,10,PI,Soja,7.285333333333332,0.0,0.0,0.0,0.0
2013,11,PI,Soja,156.63466666666665,7.285333333333332,0.0,0.0,0.0
2013,12,PI,Soja,327.84000000000003,156.63466666666665,7.285333333333332,0.0,0.0
2014,1,PI,Soja,0.0,327.84000000000003,156.63466666666665,7.285333333333332,0.0
2014,2,PI,Soja,0.0,0.0,327.84000000000003,156.63466666666665,7.285333333333332
2014,3,PI,Soja,0.0,0.0,0.0,327.84000000000003,156.63466666666665
2014,4,PI,Soja,0.0,0.0,0.0,0.0,327.84000000000003
2014,5,PI,Soja,0.0,0.0,0.0,0.0,0.0
2014,6,PI,Soja,0.0,0.0,0.0,0.0,0.0
2014,7,PI,Soja,0.0,0.0,0.0,0.0,0.0
2014,8,PI,Soja,0.0,0.0,0.0,0.0,0.0
2014,9,PI,Soja,0.0,0.0,0.0,0.0,0.0
2014,10,PI,Soja,18.819,0.0,0.0,0.0,0.0
2014,11,PI,Soja,387.0809999999999,18.819,0.0,0.0,0.0
2014,12,PI,Soja,221.40000000000003,387.0809999999999,18.819,0.0,0.0
2015,1,PI,Soja,0.0,221.40000000000003,387.0809999999999,18.819,0.0
2015,2,PI,Soja,0.0,0.0,221.40000000000003,387.0809999999999,18.819
2015,3,PI,Soja,0.0,0.0,0.0,221.40000000000003,387.0809999999999
2015,4,PI,Soja,0.0,0.0,0.0,0.0,221.40000000000003
2015,5,PI,Soja,0.0,0.0,0.0,0.0,0.0
2015,6,PI,Soja,0.0,0.0,0.0,0.0,0.0
2015,7,PI,Soja,0.0,0.0,0.0,0.0,0.0
2015,8,PI,Soja,0.0,0.0,0.0,0.0,0.0
2015,9,PI,Soja,0.0,0.0,0.0,0.0,0.0
2015,10,PI,Soja,6.737000000000001,0.0,0.0,0.0,0.0
2015,11,PI,Soja,253.87852631578946,6.737000000000001,0.0,0.0,0.0
2015,12,PI,Soja,413.0844736842106,253.87852631578946,6.737000000000001,0.0,0.0
2016,1,PI,Soja,0.0,413.0844736842106,253.87852631578946,6.737000000000001,0.0
2016,2,PI,Soja,0.0,0.0,413.0844736842106,253.87852631578946,6.737000000000001
2016,3,PI,Soja,0.0,0.0,0.0,413.0844736842106,253.87852631578946
2016,4,PI,Soja,0.0,0.0,0.0,0.0,413.0844736842106
2016,5,PI,Soja,0.0,0.0,0.0,0.0,0.0
2016,6,PI,Soja,0.0,0.0,0.0,0.0,0.0
2016,7,PI,Soja,0.0,0.0,0.0,0.0,0.0
2016,8,PI,Soja,0.0,0.0,0.0,0.0,0.0
2016,9,PI,Soja,0.0,0.0,0.0,0.0,0.0
2016,10,PI,Soja,8.663333333333334,0.0,0.0,0.0,0.0
2016,11,PI,Soja,111.77087719298248,8.663333333333334,0.0,0.0,0.0
2016,12,PI,Soja,280.71578947368414,111.77087719298248,8.663333333333334,0.0,0.0
2017,1,PI,Soja,292.65,280.71578947368414,111.77087719298248,8.663333333333334,0.0
2017,2,PI,Soja,0.0,292.65,280.71578947368414,111.77087719298248,8.663333333333334
2017,3,PI,Soja,0.0,0.0,292.65,280.71578947368414,111.77087719298248
2017,4,PI,Soja,0.0,0.0,0.0,292.65,280.71578947368414
2017,5,PI,Soja,0.0,0.0,0.0,0.0,292.65
2017,6,PI,Soja,0.0,0.0,0.0,0.0,0.0
2017,7,PI,Soja,0.0,0.0,0.0,0.0,0.0
2017,8,PI,Soja,0.0,0.0,0.0,0.0,0.0
2017,9,PI,Soja,0.0,0.0,0.0,0.0,0.0
2017,10,PI,Soja,13.342307692307692,0.0,0.0,0.0,0.0
2017,11,PI,Soja,393.0262637362636,13.342307692307692,0.0,0.0,0.0
2017,12,PI,Soja,265.95666666666665,393.0262637362636,13.342307692307692,0.0,0.0
2018,1,PI,Soja,38.17476190476202,265.95666666666665,393.0262637362636,13.342307692307692,0.0
2018,2,PI,Soja,0.0,38.17476190476202,265.95666666666665,393.0262637362636,13.342307692307692
2018,3,PI,Soja,0.0,0.0,38.17476190476202,265.95666666666665,393.0262637362636
2018,4,PI,Soja,0.0,0.0,0.0,38.17476190476202,265.95666666666665
2018,5,PI,Soja,0.0,0.0,0.0,0.0,38.17476190476202
2018,6,PI,Soja,0.0,0.0,0.0,0.0,0.0
2018,7,PI,Soja,0.0,0.0,0.0,0.0,0.0
2018,8,PI,Soja,0.0,0.0,0.0,0.0,0.0
2018,9,PI,Soja,0.0,0.0,0.0,0.0,0.0
2018,10,PI,Soja,4.06,0.0,0.0,0.0,0.0
2018,11,PI,Soja,383.4854545454546,4.06,0.0,0.0,0.0
2018,12,PI,Soja,247.72513368983948,383.4854545454546,4.06,0.0,0.0
2019,1,PI,Soja,115.2294117647059,247.72513368983948,383.4854545454546,4.06,0.0
2019,2,PI,Soja,0.0,115.2294117647059,247.72513368983948,383.4854545454546,4.06
2019,3,PI,Soja,0.0,0.0,115.2294117647059,247.72513368983948,383.4854545454546
2019,4,PI,Soja,0.0,0.0,0.0,115.2294117647059,247.72513368983948
2019,5,PI,Soja,0.0,0.0,0.0,0.0,115.2294117647059
2019,6,PI,Soja,0.0,0.0,0.0,0.0,0.0
2019,7,PI,Soja,0.0,0.0,0.0,0.0,0.0
2019,8,PI,Soja,0.0,0.0,0.0,0.0,0.0
2019,9,PI,Soja,0.0,0.0,0.0,0.0,0.0
2019,10,PI,Soja,91.13214285714287,0.0,0.0,0.0,0.0
2019,11,PI,Soja,444.9392857142857,91.13214285714287,0.0,0.0,0.0
2019,12,PI,Soja,214.42857142857144,444.9392857142857,91.13214285714287,0.0,0.0
2012,1,PR,Soja,0.0,0.0,0.0,0.0,0.0
2012,2,PR,Soja,0.0,0.0,0.0,0.0,0.0
2012,3,PR,Soja,0.0,0.0,0.0,0.0,0.0
2012,4,PR,Soja,0.0,0.0,0.0,0.0,0.0
2012,5,PR,Soja,0.0,0.0,0.0,0.0,0.0
2012,6,PR,Soja,0.0,0.0,0.0,0.0,0.0
2012,7,PR,Soja,0.0,0.0,0.0,0.0,0.0
2012,8,PR,Soja,0.0,0.0,0.0,0.0,0.0
2012,9,PR,Soja,595.3425565330771,0.0,0.0,0.0,0.0
2012,10,PR,Soja,2151.152077743784,595.3425565330771,0.0,0.0,0.0
2012,11,PR,Soja,1562.8476996328523,2151.152077743784,595.3425565330771,0.0,0.0
2012,12,PR,Soja,151.25766609028688,1562.8476996328523,2151.152077743784,595.3425565330771,0.0
2013,1,PR,Soja,292.1999999999998,151.25766609028688,1562.8476996328523,2151.152077743784,595.3425565330771
2013,2,PR,Soja,0.0,292.1999999999998,151.25766609028688,1562.8476996328523,2151.152077743784
2013,3,PR,Soja,0.0,0.0,292.1999999999998,151.25766609028688,1562.8476996328523
2013,4,PR,Soja,0.0,0.0,0.0,292.1999999999998,151.25766609028688
2013,5,PR,Soja,0.0,0.0,0.0,0.0,292.1999999999998
2013,6,PR,Soja,0.0,0.0,0.0,0.0,0.0
2013,7,PR,Soja,0.0,0.0,0.0,0.0,0.0
2013,8,PR,Soja,0.0,0.0,0.0,0.0,0.0
2013,9,PR,Soja,421.47816132003,0.0,0.0,0.0,0.0
2013,10,PR,Soja,2409.6512463371955,421.47816132003,0.0,0.0,0.0
2013,11,PR,Soja,1757.9625967873121,2409.6512463371955,421.47816132003,0.0,0.0
2013,12,PR,Soja,163.70799555546273,1757.9625967873121,2409.6512463371955,421.47816132003,0.0
2014,1,PR,Soja,0.0,163.70799555546273,1757.9625967873121,2409.6512463371955,421.47816132003
2014,2,PR,Soja,0.0,0.0,163.70799555546273,1757.9625967873121,2409.6512463371955
2014,3,PR,Soja,0.0,0.0,0.0,163.70799555546273,1757.9625967873121
2014,4,PR,Soja,0.0,0.0,0.0,0.0,163.70799555546273
2014,5,PR,Soja,0.0,0.0,0.0,0.0,0.0
2014,6,PR,Soja,0.0,0.0,0.0,0.0,0.0
2014,7,PR,Soja,0.0,0.0,0.0,0.0,0.0
2014,8,PR,Soja,0.0,0.0,0.0,0.0,0.0
2014,9,PR,Soja,510.28674184550994,0.0,0.0,0.0,0.0
2014,10,PR,Soja,2718.395062550507,510.28674184550994,0.0,0.0,0.0
2014,11,PR,Soja,1750.9279188704754,2718.395062550507,510.28674184550994,0.0,0.0
2014,12,PR,Soja,30.790276733508108,1750.9279188704754,2718.395062550507,510.28674184550994,0.0
2015,1,PR,Soja,0.0,30.790276733508108,1750.9279188704754,2718.395062550507,510.28674184550994
2015,2,PR,Soja,0.0,0.0,30.790276733508108,1750.9279188704754,2718.395062550507
2015,3,PR,Soja,0.0,0.0,0.0,30.790276733508108,1750.9279188704754
2015,4,PR,Soja,0.0,0.0,0.0,0.0,30.790276733508108
2015,5,PR,Soja,0.0,0.0,0.0,0.0,0.0
2015,6,PR,Soja,0.0,0.0,0.0,0.0,0.0
2015,7,PR,Soja,0.0,0.0,0.0,0.0,0.0
2015,8,PR,Soja,0.0,0.0,0.0,0.0,0.0
2015,9,PR,Soja,804.5146875980892,0.0,0.0,0.0,0.0
2015,10,PR,Soja,2022.120668731599,804.5146875980892,0.0,0.0,0.0
2015,11,PR,Soja,2251.7960148942047,2022.120668731599,804.5146875980892,0.0,0.0
2015,12,PR,Soja,146.36862877610747,2251.7960148942047,2022.120668731599,804.5146875980892,0.0
2016,1,PR,Soja,226.5,146.36862877610747,2251.7960148942047,2022.120668731599,804.5146875980892
2016,2,PR,Soja,0.0,226.5,146.36862877610747,2251.7960148942047,2022.120668731599
2016,3,PR,Soja,0.0,0.0,226.5,146.36862877610747,2251.7960148942047
2016,4,PR,Soja,0.0,0.0,0.0,226.5,146.36862877610747
2016,5,PR,Soja,0.0,0.0,0.0,0.0,226.5
2016,6,PR,Soja,0.0,0.0,0.0,0.0,0.0
2016,7,PR,Soja,0.0,0.0,0.0,0.0,0.0
2016,8,PR,Soja,0.0,0.0,0.0,0.0,0.0
2016,9,PR,Soja,908.6032388143952,0.0,0.0,0.0,0.0
2016,10,PR,Soja,2965.9700781514425,908.6032388143952,0.0,0.0,0.0
2016,11,PR,Soja,1009.18552540992,2965.9700781514425,908.6032388143952,0.0,0.0
2016,12,PR,Soja,546.7944374103554,1009.18552540992,2965.9700781514425,908.6032388143952,0.0
