Year,Month,Estado,UF,Tonnes
2015,7,MATO GROSSO,MT,657660.441
2015,7,MATO GROSSO DO SUL,MS,32278.768000000004
2015,7,MINAS GERAIS,MG,13857.594000000001
2015,7,PARANÁ,PR,426815.753
2015,7,RIO GRANDE DO SUL,RS,266687.221
2015,7,RONDÔNIA,RO,372.4
2015,7,SANTA CATARINA,SC,6599.313
2015,7,SÃO PAULO,SP,71797.016
2015,8,BAHIA,BA,121458.482
2015,8,GOIÁS,GO,50172.541000000005
2015,8,MARANHÃO,MA,30.18
2015,8,MATO GROSSO,MT,230922.262
2015,8,MATO GROSSO DO SUL,MS,63403.066
2015,8,MINAS GERAIS,MG,21753.584
2015,8,PARANÁ,PR,313140.57800000004
2015,8,RIO GRANDE DO SUL,RS,202179.843
2015,8,RONDÔNIA,RO,176.0
2015,8,SANTA CATARINA,SC,8448.874
2015,8,SÃO PAULO,SP,97769.797
2015,9,BAHIA,BA,114180.857
2015,9,GOIÁS,GO,109574.947
2015,9,MATO GROSSO,MT,272885.039
2015,9,MATO GROSSO DO SUL,MS,14915.64
2015,9,MINAS GERAIS,MG,9744.44
2015,9,PARANÁ,PR,248352.352
2015,9,RIO GRANDE DO SUL,RS,265095.00800000003
2015,9,RONDÔNIA,RO,175.3
2015,9,SANTA CATARINA,SC,120.0
2015,9,SÃO PAULO,SP,68221.12800000001
2015,10,BAHIA,BA,128267.247
2015,10,GOIÁS,GO,109723.65000000001
2015,10,MARANHÃO,MA,20000.0
2015,10,MATO GROSSO,MT,440987.87999999995
2015,10,MATO GROSSO DO SUL,MS,41163.243
2015,10,MINAS GERAIS,MG,9638.2
2015,10,PARANÁ,PR,286678.447
2015,10,RIO GRANDE DO SUL,RS,237939.049
2015,10,RONDÔNIA,RO,159.85
2015,10,SANTA CATARINA,SC,8674.64
2015,10,SÃO PAULO,SP,43341.706999999995
2015,10,TOCANTINS,TO,72179.33
2015,11,BAHIA,BA,61747.998
2015,11,GOIÁS,GO,138865.6
2015,11,MARANHÃO,MA,13904.33
2015,11,MATO GROSSO,MT,504903.73099999997
2015,11,MATO GROSSO DO SUL,MS,35848.272
2015,11,MINAS GERAIS,MG,6993.037
2015,11,PARANÁ,PR,130725.79100000001
2015,11,RIO GRANDE DO SUL,RS,187301.929
2015,11,RONDÔNIA,RO,32.0
2015,11,SANTA CATARINA,SC,2483.531
2015,11,SÃO PAULO,SP,7227.3949999999995
2015,11,TOCANTINS,TO,36530.29
2015,12,BAHIA,BA,89555.544
2015,12,GOIÁS,GO,107761.46800000001
2015,12,MARANHÃO,MA,39.86
2015,12,MATO GROSSO,MT,374242.72
2015,12,MATO GROSSO DO SUL,MS,822.1
2015,12,MINAS GERAIS,MG,4465.695000000001
2015,12,PARANÁ,PR,242241.85499999998
2015,12,RIO GRANDE DO SUL,RS,188851.0
2015,12,SANTA CATARINA,SC,3550.1
2015,12,SÃO PAULO,SP,31177.136000000002
2016,1,BAHIA,BA,120256.952
2016,1,GOIÁS,GO,88844.966
2016,1,MARANHÃO,MA,10000.0
2016,1,MATO GROSSO,MT,443452.40599999996
2016,1,MATO GROSSO DO SUL,MS,120740.356
2016,1,MINAS GERAIS,MG,6188.699
2016,1,PARANÁ,PR,197608.15399999998
2016,1,RIO GRANDE DO SUL,RS,143817.242
2016,1,SANTA CATARINA,SC,910.67
2016,1,SÃO PAULO,SP,16333.169
2016,1,TOCANTINS,TO,36766.77
2016,2,BAHIA,BA,43992.858
2016,2,GOIÁS,GO,86085.712
2016,2,MATO GROSSO,MT,435350.89400000003
2016,2,MATO GROSSO DO SUL,MS,22539.85
2016,2,MINAS GERAIS,MG,1228.25
2016,2,PARANÁ,PR,189085.026
2016,2,RIO GRANDE DO SUL,RS,48425.56
2016,2,SANTA CATARINA,SC,0.5
2016,2,SÃO PAULO,SP,11486.41
2016,3,BAHIA,BA,57664.449
2016,3,GOIÁS,GO,77167.22
2016,3,MATO GROSSO,MT,691007.961
2016,3,MATO GROSSO DO SUL,MS,43223.914
2016,3,MINAS GERAIS,MG,16018.617999999999
2016,3,PARANÁ,PR,315295.499
2016,3,RIO GRANDE DO SUL,RS,270362.06799999997
2016,3,SANTA CATARINA,SC,3146.182
2016,3,SÃO PAULO,SP,22780.611
2016,4,BAHIA,BA,67085.783
2016,4,GOIÁS,GO,206997.37199999997
2016,4,MATO GROSSO,MT,430500.13100000005
2016,4,MATO GROSSO DO SUL,MS,45504.90700000001
2016,4,MINAS GERAIS,MG,42237.804000000004
2016,4,PARANÁ,PR,390483.278
2016,4,RIO GRANDE DO SUL,RS,179233.82400000002
2016,4,SANTA CATARINA,SC,5431.724999999999
2016,4,SÃO PAULO,SP,52579.402
2016,4,TOCANTINS,TO,11145.08
2016,5,BAHIA,BA,140199.198
2016,5,GOIÁS,GO,235921.515
2016,5,MARANHÃO,MA,10000.0
2016,5,MATO GROSSO,MT,581896.612
2016,5,MATO GROSSO DO SUL,MS,39235.109
2016,5,MINAS GERAIS,MG,11960.346
2016,5,PARANÁ,PR,428166.009
2016,5,RIO GRANDE DO SUL,RS,314891.66699999996
2016,5,SANTA CATARINA,SC,3724.13
2016,5,SÃO PAULO,SP,132115.952
2016,5,TOCANTINS,TO,30763.0
2016,6,BAHIA,BA,101498.962
2016,6,GOIÁS,GO,245415.144
2016,6,MARANHÃO,MA,10000.0
2016,6,MATO GROSSO,MT,473625.39
2016,6,MATO GROSSO DO SUL,MS,36724.993
2016,6,MINAS GERAIS,MG,8089.796
2016,6,PARANÁ,PR,324154.105
2016,6,RIO GRANDE DO SUL,RS,286815.48899999994
2016,6,SANTA CATARINA,SC,2890.695
2016,6,SÃO PAULO,SP,45525.59
2016,6,TOCANTINS,TO,30731.0
2016,7,BAHIA,BA,108084.186
2016,7,GOIÁS,GO,74463.56
2016,7,MARANHÃO,MA,20000.0
2016,7,MATO GROSSO,MT,449232.822
2016,7,MATO GROSSO DO SUL,MS,20505.324999999997
2016,7,MINAS GERAIS,MG,12493.652999999998
2016,7,PARANÁ,PR,406877.50700000004
2016,7,RIO GRANDE DO SUL,RS,193646.584
2016,7,SANTA CATARINA,SC,6165.313
2016,7,SÃO PAULO,SP,66546.80900000001
2016,7,TOCANTINS,TO,27777.559
2016,8,GOIÁS,GO,172716.56
2016,8,MATO GROSSO,MT,371317.008
2016,8,MATO GROSSO DO SUL,MS,5895.607
2016,8,MINAS GERAIS,MG,5585.183999999999
2016,8,PARANÁ,PR,223361.278
2016,8,RIO GRANDE DO SUL,RS,272273.467
2016,8,SANTA CATARINA,SC,1127.632
2016,8,SÃO PAULO,SP,40680.573
2016,9,BAHIA,BA,140060.266
2016,9,GOIÁS,GO,78895.654
2016,9,MATO GROSSO,MT,214778.105
2016,9,MATO GROSSO DO SUL,MS,8395.116
2016,9,MINAS GERAIS,MG,8770.27
2016,9,PARANÁ,PR,171416.19999999998
2016,9,PARÁ,PA,20.0
2016,9,RIO GRANDE DO SUL,RS,292980.971
2016,10,BAHIA,BA,63773.984
2016,10,GOIÁS,GO,81872.46999999999
2016,10,MARANHÃO,MA,20000.0
2016,10,MATO GROSSO,MT,235793.35
2016,10,MATO GROSSO DO SUL,MS,1.0
2016,10,MINAS GERAIS,MG,5700.794
2016,10,PARANÁ,PR,156100.694
2016,10,RIO GRANDE DO SUL,RS,160354.482
2016,10,SÃO PAULO,SP,1073.981
2016,11,BAHIA,BA,122715.324
2016,11,GOIÁS,GO,57599.315
2016,11,MATO GROSSO,MT,327298.81
2016,11,MATO GROSSO DO SUL,MS,1504.091
2016,11,MINAS GERAIS,MG,11420.678
2016,11,PARANÁ,PR,230879.725
2016,11,PARÁ,PA,40.0
2016,11,RIO GRANDE DO SUL,RS,116024.31
2016,11,SANTA CATARINA,SC,7.047
2016,11,SÃO PAULO,SP,190.0
2016,12,BAHIA,BA,54975.278
2016,12,GOIÁS,GO,125673.841
2016,12,MATO GROSSO,MT,236832.301
2016,12,MATO GROSSO DO SUL,MS,4277.064
2016,12,MINAS GERAIS,MG,21798.167
2016,12,PARANÁ,PR,335630.497
2016,12,PARÁ,PA,20.0
2016,12,RIO GRANDE DO SUL,RS,232342.13400000002
2016,12,SÃO PAULO,SP,500.0
2017,1,BAHIA,BA,118382.618
2017,1,GOIÁS,GO,202811.174
2017,1,MATO GROSSO,MT,546152.7729999999
2017,1,MATO GROSSO DO SUL,MS,4847.39
2017,1,MINAS GERAIS,MG,37214.545000000006
2017,1,PARANÁ,PR,223226.928
2017,1,RIO GRANDE DO SUL,RS,250853.404
2017,1,SANTA CATARINA,SC,136.44
2017,1,SÃO PAULO,SP,8000.0
2017,2,GOIÁS,GO,154434.304
2017,2,MARANHÃO,MA,27500.0
2017,2,MATO GROSSO,MT,253947.511
2017,2,MATO GROSSO DO SUL,MS,9467.293
2017,2,MINAS GERAIS,MG,2560.08
2017,2,PARANÁ,PR,171404.94000000003
2017,2,RIO GRANDE DO SUL,RS,88514.632
2017,2,SÃO PAULO,SP,3255.048
2017,3,BAHIA,BA,56872.152
2017,3,GOIÁS,GO,171206.03
2017,3,MATO GROSSO,MT,486090.20999999996
2017,3,MATO GROSSO DO SUL,MS,11909.758
2017,3,MINAS GERAIS,MG,8531.582
2017,3,PARANÁ,PR,328040.86699999997
2017,3,PIAUÍ,PI,4208.46
2017,3,RIO GRANDE DO SUL,RS,75654.54
2017,3,SÃO PAULO,SP,15801.073
2017,4,BAHIA,BA,54563.497
2017,4,GOIÁS,GO,196138.804
2017,4,MATO GROSSO,MT,502373.409
2017,4,MATO GROSSO DO SUL,MS,47945.90900000001
2017,4,MINAS GERAIS,MG,39748.233
2017,4,PARANÁ,PR,337816.812
2017,4,PIAUÍ,PI,721.745
2017,4,RIO GRANDE DO SUL,RS,133077.395
2017,4,SÃO PAULO,SP,16095.845
2017,5,BAHIA,BA,120639.38200000001
2017,5,GOIÁS,GO,207283.07799999998
2017,5,MATO GROSSO,MT,604317.1910000001
2017,5,MATO GROSSO DO SUL,MS,41229.773
2017,5,MINAS GERAIS,MG,14478.403999999999
2017,5,PARANÁ,PR,295345.93200000003
2017,5,PIAUÍ,PI,4400.0
2017,5,RIO GRANDE DO SUL,RS,302529.132
2017,5,SANTA CATARINA,SC,540.0
2017,5,SÃO PAULO,SP,38068.049
2017,5,TOCANTINS,TO,686.879
2017,6,BAHIA,BA,74308.814
2017,6,GOIÁS,GO,175281.025
2017,6,MATO GROSSO,MT,500731.088
2017,6,MATO GROSSO DO SUL,MS,35364.12
2017,6,MINAS GERAIS,MG,8117.66
2017,6,PARANÁ,PR,252290.977
2017,6,PIAUÍ,PI,2077.36
2017,6,RIO GRANDE DO SUL,RS,342849.44200000004
2017,7,BAHIA,BA,149117.82
2017,7,GOIÁS,GO,189097.065
2017,7,MATO GROSSO,MT,365182.92799999996
2017,7,MATO GROSSO DO SUL,MS,23885.38
2017,7,MINAS GERAIS,MG,7210.132
2017,7,PARANÁ,PR,296124.851
2017,7,PARÁ,PA,20.0
2017,7,RIO GRANDE DO SUL,RS,95718.536
2017,7,SÃO PAULO,SP,29660.199
2017,8,BAHIA,BA,6000.0
2017,8,GOIÁS,GO,170625.81900000002
2017,8,MATO GROSSO,MT,482957.755
2017,8,MATO GROSSO DO SUL,MS,56143.572
2017,8,MINAS GERAIS,MG,11014.685
2017,8,PARANÁ,PR,336812.495
2017,8,RIO GRANDE DO SUL,RS,157431.484
2017,8,SANTA CATARINA,SC,1000.0
2017,8,SÃO PAULO,SP,4541.411
2017,9,BAHIA,BA,101025.75
2017,9,GOIÁS,GO,209468.58999999997
2017,9,MATO GROSSO,MT,390117.08499999996
2017,9,MATO GROSSO DO SUL,MS,37454.526
2017,9,MINAS GERAIS,MG,3552.07
2017,9,PARANÁ,PR,280764.822
2017,9,PARÁ,PA,24.3
2017,9,PIAUÍ,PI,393.78
2017,9,RIO GRANDE DO SUL,RS,132616.47
2017,9,SANTA CATARINA,SC,7851.574
2017,10,BAHIA,BA,188350.76200000002
2017,10,GOIÁS,GO,143118.28999999998
2017,10,MATO GROSSO,MT,383384.88800000004
2017,10,MATO GROSSO DO SUL,MS,22945.943
2017,10,MINAS GERAIS,MG,35922.746
2017,10,NÃO DECLARADA,ND,313.5
2017,10,PARANÁ,PR,232050.827
2017,10,PARÁ,PA,48.6
2017,10,RIO GRANDE DO SUL,RS,255917.176
2017,10,SÃO PAULO,SP,13769.235999999999
2017,11,BAHIA,BA,66377.1
2017,11,GOIÁS,GO,167782.874
2017,11,MATO GROSSO,MT,413060.07700000005
2017,11,MATO GROSSO DO SUL,MS,21907.912
2017,11,MINAS GERAIS,MG,8260.022
2017,11,PARANÁ,PR,269700.559
2017,11,PARÁ,PA,73.5
2017,11,RIO GRANDE DO SUL,RS,122159.115
2017,11,SÃO PAULO,SP,2000.0
2017,12,BAHIA,BA,10000.0
2017,12,GOIÁS,GO,67060.712
2017,12,MATO GROSSO,MT,291781.983
2017,12,MATO GROSSO DO SUL,MS,14100.0
2017,12,MINAS GERAIS,MG,7197.5
2017,12,PARANÁ,PR,187657.705
2017,12,PARÁ,PA,49.0
2017,12,RIO GRANDE DO SUL,RS,91210.395
2017,12,SÃO PAULO,SP,5000.0
2018,1,BAHIA,BA,106087.36
2018,1,GOIÁS,GO,104968.269
2018,1,MATO GROSSO,MT,455607.091
2018,1,MATO GROSSO DO SUL,MS,21780.54
2018,1,MINAS GERAIS,MG,42384.172
2018,1,PARANÁ,PR,164439.776
2018,1,RIO GRANDE DO SUL,RS,228066.881
2018,1,SÃO PAULO,SP,4500.0
2018,2,BAHIA,BA,184221.78399999999
2018,2,GOIÁS,GO,155352.08299999998
2018,2,MATO GROSSO,MT,389419.34300000005
2018,2,MATO GROSSO DO SUL,MS,51849.386
2018,2,MINAS GERAIS,MG,20397.358
2018,2,PARANÁ,PR,320380.42
2018,2,PARÁ,PA,97.3
2018,2,RIO GRANDE DO SUL,RS,206780.342
2018,2,RIO DE JANEIRO,RJ,2550.0
2018,2,SÃO PAULO,SP,11000.0
2018,2,TOCANTINS,TO,12626.894
2018,3,BAHIA,BA,68417.01800000001
2018,3,GOIÁS,GO,197885.824
2018,3,MATO GROSSO,MT,512472.633
2018,3,MATO GROSSO DO SUL,MS,44935.31
2018,3,MINAS GERAIS,MG,13876.617
2018,3,PARANÁ,PR,296480.631
2018,3,PARÁ,PA,98.0
2018,3,RIO GRANDE DO SUL,RS,180375.05
2018,3,SANTA CATARINA,SC,1000.0
2018,3,SÃO PAULO,SP,7749.66
2018,4,BAHIA,BA,108514.242
2018,4,GOIÁS,GO,239171.239
2018,4,MATO GROSSO,MT,528254.6009999999
2018,4,MATO GROSSO DO SUL,MS,32587.711000000003
2018,4,MINAS GERAIS,MG,23752.335
2018,4,PARANÁ,PR,310865.578
2018,4,PARÁ,PA,73.5
2018,4,RIO GRANDE DO SUL,RS,287637.59
2018,4,SANTA CATARINA,SC,4020.1479999999997
2018,4,SÃO PAULO,SP,15655.562
2018,4,TOCANTINS,TO,2000.0
2018,5,BAHIA,BA,119532.87
2018,5,GOIÁS,GO,240821.234
2018,5,MATO GROSSO,MT,619175.413
2018,5,MATO GROSSO DO SUL,MS,53215.55
2018,5,MINAS GERAIS,MG,45550.721
2018,5,PARANÁ,PR,324542.49
2018,5,PARÁ,PA,24.5
2018,5,PIAUÍ,PI,207.0
2018,5,RIO GRANDE DO SUL,RS,226276.9
2018,5,RIO DE JANEIRO,RJ,1500.0
2018,5,SANTA CATARINA,SC,3033.7560000000003
2018,5,SÃO PAULO,SP,19020.696
2018,6,BAHIA,BA,26323.02
2018,6,GOIÁS,GO,239153.813
2018,6,MATO GROSSO,MT,527437.697
2018,6,MATO GROSSO DO SUL,MS,32820.88
2018,6,MINAS GERAIS,MG,12465.089
2018,6,PARANÁ,PR,493785.103
2018,6,PARÁ,PA,48.5
2018,6,PIAUÍ,PI,1676.98
2018,6,RIO GRANDE DO SUL,RS,220823.285
2018,6,RIO DE JANEIRO,RJ,900.0
2018,6,SÃO PAULO,SP,4203.876
2018,7,BAHIA,BA,148822.374
2018,7,GOIÁS,GO,286760.413
2018,7,MATO GROSSO,MT,552458.517
2018,7,MATO GROSSO DO SUL,MS,67187.66999999998
2018,7,MINAS GERAIS,MG,13263.808
2018,7,PARANÁ,PR,314791.141
2018,7,PARÁ,PA,98.0
2018,7,PIAUÍ,PI,6328.0
2018,7,RIO GRANDE DO SUL,RS,311276.305
2018,7,RIO DE JANEIRO,RJ,95.045
2018,7,SÃO PAULO,SP,17343.914
2018,7,TOCANTINS,TO,11114.057
2018,8,BAHIA,BA,102560.31899999999
2018,8,GOIÁS,GO,221863.777
2018,8,MATO GROSSO,MT,344530.534
2018,8,MATO GROSSO DO SUL,MS,61933.021
2018,8,MINAS GERAIS,MG,31906.572
2018,8,NÃO DECLARADA,ND,44735.0
2018,8,PARANÁ,PR,187424.052
2018,8,PIAUÍ,PI,41761.02
2018,8,RIO GRANDE DO SUL,RS,222413.66
2018,8,RIO DE JANEIRO,RJ,1397.78
2018,8,SANTA CATARINA,SC,114365.147
2018,8,SÃO PAULO,SP,35434.464
2018,8,TOCANTINS,TO,51584.868
2018,9,BAHIA,BA,58255.477999999996
2018,9,GOIÁS,GO,167401.064
2018,9,MATO GROSSO,MT,566864.139
2018,9,MATO GROSSO DO SUL,MS,30192.454999999998
2018,9,MINAS GERAIS,MG,14859.234
2018,9,NÃO DECLARADA,ND,24877.135
2018,9,PARANÁ,PR,139122.927
2018,9,PARÁ,PA,50.4
2018,9,RIO GRANDE DO SUL,RS,109008.03
2018,9,SANTA CATARINA,SC,122707.46900000001
2018,9,SÃO PAULO,SP,45680.33
2018,10,BAHIA,BA,5400.0
2018,10,GOIÁS,GO,82233.236
2018,10,MATO GROSSO,MT,431224.228
2018,10,MATO GROSSO DO SUL,MS,38056.955
2018,10,MINAS GERAIS,MG,12608.904
2018,10,NÃO DECLARADA,ND,63000.0
2018,10,PARANÁ,PR,213625.093
2018,10,PARÁ,PA,25.2
2018,10,PIAUÍ,PI,12972.104
2018,10,RIO GRANDE DO SUL,RS,197538.795
2018,10,SANTA CATARINA,SC,40682.24
2018,10,SÃO PAULO,SP,14361.616
2018,10,TOCANTINS,TO,11017.896
2018,11,BAHIA,BA,156191.462
2018,11,GOIÁS,GO,25674.529
2018,11,MATO GROSSO,MT,434199.4659999999
2018,11,MATO GROSSO DO SUL,MS,32155.002
2018,11,MINAS GERAIS,MG,33382.126000000004
2018,11,NÃO DECLARADA,ND,59729.75
2018,11,PARANÁ,PR,199713.11700000003
2018,11,PARÁ,PA,176.4
2018,11,RIO GRANDE DO SUL,RS,136566.766
2018,11,SANTA CATARINA,SC,530.472
2018,11,SÃO PAULO,SP,10913.127999999999
2018,12,BAHIA,BA,122462.89600000001
2018,12,GOIÁS,GO,117894.986
2018,12,MATO GROSSO,MT,431153.125
2018,12,MATO GROSSO DO SUL,MS,3295.0
2018,12,MINAS GERAIS,MG,2974.53
2018,12,NÃO DECLARADA,ND,252200.0
2018,12,PARANÁ,PR,280641.815
2018,12,PARÁ,PA,352.8
2018,12,PERNAMBUCO,PE,36.5
2018,12,PIAUÍ,PI,52320.403
2018,12,RIO GRANDE DO SUL,RS,306560.26
2018,12,SANTA CATARINA,SC,67.854
2018,12,SÃO PAULO,SP,25510.52
2018,12,TOCANTINS,TO,13210.715
2019,1,BAHIA,BA,129651.896
2019,1,GOIÁS,GO,165154.345
2019,1,MATO GROSSO,MT,391777.413
2019,1,MATO GROSSO DO SUL,MS,50072.86200000001
2019,1,MINAS GERAIS,MG,25396.244
2019,1,PARANÁ,PR,315859.135
2019,1,PARÁ,PA,97.2
2019,1,RIO GRANDE DO SUL,RS,123899.0
2019,1,SÃO PAULO,SP,27895.988
2019,1,TOCANTINS,TO,6569.632
2019,2,BAHIA,BA,91190.77
2019,2,GOIÁS,GO,78795.11499999999
2019,2,MATO GROSSO,MT,362558.858
2019,2,MATO GROSSO DO SUL,MS,37479.364
2019,2,MINAS GERAIS,MG,2213.926
2019,2,NÃO DECLARADA,ND,60927.672
2019,2,PARANÁ,PR,107378.014
2019,2,RIO GRANDE DO SUL,RS,160450.036
2019,2,SANTA CATARINA,SC,205.579
2019,2,SÃO PAULO,SP,13671.386
2019,3,BAHIA,BA,42374.225999999995
2019,3,GOIÁS,GO,138777.859
2019,3,MATO GROSSO,MT,465767.39599999995
2019,3,MATO GROSSO DO SUL,MS,28356.298
2019,3,MINAS GERAIS,MG,19118.622
2019,3,NÃO DECLARADA,ND,448175.716
2019,3,PARANÁ,PR,314144.425
2019,3,PERNAMBUCO,PE,104.35
2019,3,RIO GRANDE DO SUL,RS,126219.825
2019,3,SÃO PAULO,SP,13279.881
2019,3,TOCANTINS,TO,8744.722
