Year,Month,Estado,UF,Tonnes
2018,2,SÃO PAULO,SP,0.0
2018,3,SÃO PAULO,SP,0.0
2018,4,SÃO PAULO,SP,0.0
2018,5,SÃO PAULO,SP,0.0
2018,6,SÃO PAULO,SP,0.0
2018,7,SÃO PAULO,SP,0.0
2018,8,SÃO PAULO,SP,1418.9643807309012
2018,9,SÃO PAULO,SP,789.0861397034543
2018,10,SÃO PAULO,SP,1998.318005723634
2018,11,SÃO PAULO,SP,1894.5878555931943
2018,12,SÃO PAULO,SP,7999.615889579373
2019,1,SÃO PAULO,SP,0.0
2019,2,SÃO PAULO,SP,1970.1110680327458
2019,3,SÃO PAULO,SP,14491.870598881582
2019,4,SÃO PAULO,SP,0.0
2019,5,SÃO PAULO,SP,0.0
2019,6,SÃO PAULO,SP,0.0
2019,7,SÃO PAULO,SP,0.0
2019,8,SÃO PAULO,SP,0.0
2019,9,SÃO PAULO,SP,0.0
2019,10,SÃO PAULO,SP,0.0
2019,11,SÃO PAULO,SP,0.0
2019,12,SÃO PAULO,SP,0.0
2012,1,TOCANTINS,TO,0.00018330089602180562
2012,2,TOCANTINS,TO,0.0
2012,3,TOCANTINS,TO,2.1996107522616672e-05
2012,4,TOCANTINS,TO,0.0
2012,5,TOCANTINS,TO,0.0
2012,6,TOCANTINS,TO,0.0
2012,7,TOCANTINS,TO,0.0
2012,8,TOCANTINS,TO,0.0
2012,9,TOCANTINS,TO,0.0
2012,10,TOCANTINS,TO,0.0
2012,11,TOCANTINS,TO,0.0
2012,12,TOCANTINS,TO,0.0
2013,1,TOCANTINS,TO,0.0
2013,2,TOCANTINS,TO,0.0
2013,3,TOCANTINS,TO,0.0
2013,4,TOCANTINS,TO,1.4664071681744449e-05
2013,5,TOCANTINS,TO,0.0
2013,6,TOCANTINS,TO,0.007332035840872224
2013,7,TOCANTINS,TO,0.0
2013,8,TOCANTINS,TO,0.0
2013,9,TOCANTINS,TO,0.0
2013,10,TOCANTINS,TO,0.0
2013,11,TOCANTINS,TO,0.0
2013,12,TOCANTINS,TO,0.0
2014,1,TOCANTINS,TO,0.0
2014,2,TOCANTINS,TO,0.0
2014,3,TOCANTINS,TO,0.0
2014,4,TOCANTINS,TO,0.0
2014,5,TOCANTINS,TO,0.0
2014,6,TOCANTINS,TO,0.0
2014,7,TOCANTINS,TO,0.0
2014,8,TOCANTINS,TO,0.0
2014,9,TOCANTINS,TO,0.0
2014,10,TOCANTINS,TO,0.007332035840872224
2014,11,TOCANTINS,TO,0.0
2014,12,TOCANTINS,TO,0.0
2015,1,TOCANTINS,TO,0.0
2015,2,TOCANTINS,TO,0.0
2015,3,TOCANTINS,TO,0.0
2015,4,TOCANTINS,TO,0.0
2015,5,TOCANTINS,TO,0.0
2015,6,TOCANTINS,TO,0.0
2015,7,TOCANTINS,TO,0.0
2015,8,TOCANTINS,TO,0.0
2015,9,TOCANTINS,TO,0.0
2015,10,TOCANTINS,TO,0.0
2015,11,TOCANTINS,TO,0.0
2015,12,TOCANTINS,TO,0.0
2016,1,TOCANTINS,TO,0.0
2016,2,TOCANTINS,TO,0.0
2016,3,TOCANTINS,TO,0.0
2016,4,TOCANTINS,TO,0.0
2016,5,TOCANTINS,TO,0.0
2016,6,TOCANTINS,TO,0.0
2016,7,TOCANTINS,TO,0.0
2016,8,TOCANTINS,TO,0.0
2016,9,TOCANTINS,TO,0.0
2016,10,TOCANTINS,TO,0.0
2016,11,TOCANTINS,TO,0.0
2016,12,TOCANTINS,TO,0.0
2017,1,TOCANTINS,TO,0.0
2017,2,TOCANTINS,TO,0.0
2017,3,TOCANTINS,TO,0.0
2017,4,TOCANTINS,TO,0.0
2017,5,TOCANTINS,TO,0.0
2017,6,TOCANTINS,TO,0.0
2017,7,TOCANTINS,TO,0.0
2017,8,TOCANTINS,TO,0.0
2017,9,TOCANTINS,TO,0.0
2017,10,TOCANTINS,TO,0.015189087766021396
2017,11,TOCANTINS,TO,0.0
2017,12,TOCANTINS,TO,0.0
2018,1,TOCANTINS,TO,0.0
2018,2,TOCANTINS,TO,0.0
2018,3,TOCANTINS,TO,0.0
2018,4,TOCANTINS,TO,0.0
2018,5,TOCANTINS,TO,0.0
2018,6,TOCANTINS,TO,0.0
2018,7,TOCANTINS,TO,0.0
2018,8,TOCANTINS,TO,2.044728841181328
2018,9,TOCANTINS,TO,1.1370737771423147
2018,10,TOCANTINS,TO,2.879577891906196
2018,11,TOCANTINS,TO,2.730102660144192
2018,12,TOCANTINS,TO,11.527453084741945
2019,1,TOCANTINS,TO,0.0
2019,2,TOCANTINS,TO,2.7037444490139024
2019,3,TOCANTINS,TO,19.88837854034258
2019,4,TOCANTINS,TO,0.0
2019,5,TOCANTINS,TO,0.0
2019,6,TOCANTINS,TO,0.0
2019,7,TOCANTINS,TO,0.0
2019,8,TOCANTINS,TO,0.0
2019,9,TOCANTINS,TO,0.0
2019,10,TOCANTINS,TO,0.0
2019,11,TOCANTINS,TO,0.0
2019,12,TOCANTINS,TO,0.0
