%Confiança,Ano,Estado,Microrregião,Mês,Produto,Produção,Produção Max,Produção Mín,Tipo,Tipo Ajustado,UF
70,2019,minas gerais,MG_Noroeste,5,Milho_1,143.59073455054477,889.8128587875143,23.0298871631144,Prevista,Prevista,MG
70,2019,minas gerais,MG_Noroeste,6,Milho_1,0.04025753389872888,1.2943702739679288,0.0,Prevista,Prevista,MG
70,2019,minas gerais,MG_Noroeste,7,Milho_1,0.013728453787027285,1.1301661650552803,0.0,Prevista,Prevista,MG
70,2019,minas gerais,MG_Noroeste,8,Milho_1,0.018981298989682,1.1626791192220391,0.0,Prevista,Prevista,MG
70,2019,minas gerais,MG_Noroeste,9,Milho_1,0.022330939475809792,1.1834120179462482,0.0,Prevista,Prevista,MG
70,2019,minas gerais,MG_Noroeste,10,Milho_1,0.019863331048957825,1.1681385353689973,0.0,Prevista,Prevista,MG
70,2019,minas gerais,MG_Noroeste,11,Milho_1,0.015630940998595192,1.1419417794368534,0.0,Prevista,Prevista,MG
70,2019,minas gerais,MG_Noroeste,12,Milho_1,0.014549543448684778,1.1352483727934368,0.0,Prevista,Prevista,MG
75,2019,minas gerais,MG_Noroeste,2,Milho_1,4.6804177468458885,36.71814179215979,0.4441143534219014,Prevista,Prevista,MG
75,2019,minas gerais,MG_Noroeste,3,Milho_1,313.60314705882166,2372.995842861842,41.29253431730958,Prevista,Prevista,MG
75,2019,minas gerais,MG_Noroeste,4,Milho_1,570.554449805222,4316.231292724054,75.26884531336209,Prevista,Prevista,MG
75,2019,minas gerais,MG_Noroeste,5,Milho_1,143.59073455054477,1087.249698080677,18.812031051399213,Prevista,Prevista,MG
75,2019,minas gerais,MG_Noroeste,6,Milho_1,0.04025753389872888,1.6261857582243535,0.0,Prevista,Prevista,MG
75,2019,minas gerais,MG_Noroeste,7,Milho_1,0.013728453787027285,1.4255553338043117,0.0,Prevista,Prevista,MG
75,2019,minas gerais,MG_Noroeste,8,Milho_1,0.018981298989682,1.4652808183663109,0.0,Prevista,Prevista,MG
75,2019,minas gerais,MG_Noroeste,9,Milho_1,0.022330939475809792,1.4906130119273653,0.0,Prevista,Prevista,MG
75,2019,minas gerais,MG_Noroeste,10,Milho_1,0.019863331048957825,1.471951327319484,0.0,Prevista,Prevista,MG
75,2019,minas gerais,MG_Noroeste,11,Milho_1,0.015630940998595192,1.4399431985588917,0.0,Prevista,Prevista,MG
75,2019,minas gerais,MG_Noroeste,12,Milho_1,0.014549543448684778,1.431764956098475,0.0,Prevista,Prevista,MG
80,2019,minas gerais,MG_Noroeste,2,Milho_1,4.6804177468458885,46.300729434627094,0.3110943162730789,Prevista,Prevista,MG
80,2019,minas gerais,MG_Noroeste,3,Milho_1,313.60314705882166,2988.9669077813555,32.74197396813269,Prevista,Prevista,MG
80,2019,minas gerais,MG_Noroeste,4,Milho_1,570.554449805222,5436.575440044346,59.71686440211424,Prevista,Prevista,MG
80,2019,minas gerais,MG_Noroeste,5,Milho_1,143.59073455054477,1369.5011685608329,14.893976503983342,Prevista,Prevista,MG
80,2019,minas gerais,MG_Noroeste,6,Milho_1,0.04025753389872888,2.100542057153959,0.0,Prevista,Prevista,MG
80,2019,minas gerais,MG_Noroeste,7,Milho_1,0.013728453787027285,1.8478373534203605,0.0,Prevista,Prevista,MG
80,2019,minas gerais,MG_Noroeste,8,Milho_1,0.018981298989682,1.8978737167283282,0.0,Prevista,Prevista,MG
80,2019,minas gerais,MG_Noroeste,9,Milho_1,0.022330939475809792,1.9297809635343572,0.0,Prevista,Prevista,MG
80,2019,minas gerais,MG_Noroeste,10,Milho_1,0.019863331048957825,1.906275577979616,0.0,Prevista,Prevista,MG
80,2019,minas gerais,MG_Noroeste,11,Milho_1,0.015630940998595192,1.8659596352760413,0.0,Prevista,Prevista,MG
80,2019,minas gerais,MG_Noroeste,12,Milho_1,0.014549543448684778,1.8556587033810144,0.0,Prevista,Prevista,MG
85,2019,minas gerais,MG_Noroeste,2,Milho_1,4.6804177468458885,61.19502446662716,0.18676674553493486,Prevista,Prevista,MG
85,2019,minas gerais,MG_Noroeste,3,Milho_1,313.60314705882166,3946.375815937624,24.750167474546394,Prevista,Prevista,MG
85,2019,minas gerais,MG_Noroeste,4,Milho_1,570.554449805222,7177.93559141016,45.18115949400199,Prevista,Prevista,MG
85,2019,minas gerais,MG_Noroeste,5,Milho_1,143.59073455054477,1808.2069577901093,11.231955245075085,Prevista,Prevista,MG
85,2019,minas gerais,MG_Noroeste,6,Milho_1,0.04025753389872888,2.83783796616647,0.0,Prevista,Prevista,MG
85,2019,minas gerais,MG_Noroeste,7,Milho_1,0.013728453787027285,2.5041937804669105,0.0,Prevista,Prevista,MG
85,2019,minas gerais,MG_Noroeste,8,Milho_1,0.018981298989682,2.5702564276776814,0.0,Prevista,Prevista,MG
85,2019,minas gerais,MG_Noroeste,9,Milho_1,0.022330939475809792,2.612383333988602,0.0,Prevista,Prevista,MG
85,2019,minas gerais,MG_Noroeste,10,Milho_1,0.019863331048957825,2.5813493440901314,0.0,Prevista,Prevista,MG
85,2019,minas gerais,MG_Noroeste,11,Milho_1,0.015630940998595192,2.528120497632929,0.0,Prevista,Prevista,MG
85,2019,minas gerais,MG_Noroeste,12,Milho_1,0.014549543448684778,2.514520252036857,0.0,Prevista,Prevista,MG
90,2019,minas gerais,MG_Noroeste,2,Milho_1,4.6804177468458885,87.89839206508177,0.06911144561877294,Prevista,Prevista,MG
90,2019,minas gerais,MG_Noroeste,3,Milho_1,313.60314705882166,5662.874781588831,17.18725617263394,Prevista,Prevista,MG
90,2019,minas gerais,MG_Noroeste,4,Milho_1,570.554449805222,10299.948425405764,31.425540283370143,Prevista,Prevista,MG
90,2019,minas gerais,MG_Noroeste,5,Milho_1,143.59073455054477,2594.7444832111028,7.766463182790095,Prevista,Prevista,MG
90,2019,minas gerais,MG_Noroeste,6,Milho_1,0.04025753389872888,4.1597054090295424,0.0,Prevista,Prevista,MG
90,2019,minas gerais,MG_Noroeste,7,Milho_1,0.013728453787027285,3.6809481625558935,0.0,Prevista,Prevista,MG
90,2019,minas gerais,MG_Noroeste,8,Milho_1,0.018981298989682,3.7757436735493592,0.0,Prevista,Prevista,MG
90,2019,minas gerais,MG_Noroeste,9,Milho_1,0.022330939475809792,3.8361929861174087,0.0,Prevista,Prevista,MG
90,2019,minas gerais,MG_Noroeste,10,Milho_1,0.019863331048957825,3.791661271831024,0.0,Prevista,Prevista,MG
90,2019,minas gerais,MG_Noroeste,11,Milho_1,0.015630940998595192,3.715281412522601,0.0,Prevista,Prevista,MG
90,2019,minas gerais,MG_Noroeste,12,Milho_1,0.014549543448684778,3.6957659633943667,0.0,Prevista,Prevista,MG
