Year,Month,Estado,UF,Tonnes,Argentina_Production,Exchange_Rate,Interest_Rate,Soya_Prod,Biodiesel_Prod,Biodiesel_Consump,CBOT_Soya,CBOT_Soyameal
2013.0,9.0,SERGIPE,SE,0.0,0.0,2.264105,10.1777,0.0,0.0,142.7659032,13.438125,426.467
2013.0,9.0,SÃO PAULO,SP,48758.561,0.0,2.264105,10.1777,0.0,11544.377,63660.810770000004,13.438125,426.467
2013.0,9.0,TOCANTINS,TO,0.0,0.0,2.264105,10.1777,0.0,4176.069,876.7791684,13.438125,426.467
2013.0,10.0,ACRE,AC,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,0.0,12.858804347826087,412.5782608695652
2013.0,10.0,ALAGOAS,AL,6393.338,0.0,2.1882227272727275,9.9838,0.0,0.0,714.3887344999999,12.858804347826087,412.5782608695652
2013.0,10.0,AMAZONAS,AM,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,23.97678873,12.858804347826087,412.5782608695652
2013.0,10.0,AMAPÁ,AP,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,0.0,12.858804347826087,412.5782608695652
2013.0,10.0,BAHIA,BA,57025.026,0.0,2.1882227272727275,9.9838,0.0,14966.631000000001,15362.666930000001,12.858804347826087,412.5782608695652
2013.0,10.0,CEARÁ,CE,0.0,0.0,2.1882227272727275,9.9838,0.0,7564.159000000001,4562.319832,12.858804347826087,412.5782608695652
2013.0,10.0,DISTRITO FEDERAL,DF,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,17254.428969999997,12.858804347826087,412.5782608695652
2013.0,10.0,ESPÍRITO SANTO,ES,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,5313.439858,12.858804347826087,412.5782608695652
2013.0,10.0,GOIÁS,GO,104589.53099999999,0.0,2.1882227272727275,9.9838,0.0,56374.947,15794.53416,12.858804347826087,412.5782608695652
2013.0,10.0,MARANHÃO,MA,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,16017.19211,12.858804347826087,412.5782608695652
2013.0,10.0,MINAS GERAIS,MG,13666.5,0.0,2.1882227272727275,9.9838,0.0,8949.487,31714.3576,12.858804347826087,412.5782608695652
2013.0,10.0,MATO GROSSO DO SUL,MS,25395.984,0.0,2.1882227272727275,9.9838,0.0,20536.538,254.26548050000002,12.858804347826087,412.5782608695652
2013.0,10.0,MATO GROSSO,MT,255768.208,0.0,2.1882227272727275,9.9838,0.0,37457.32,5988.063586,12.858804347826087,412.5782608695652
2013.0,10.0,PARÁ,PA,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,7637.031222,12.858804347826087,412.5782608695652
2013.0,10.0,PARAÍBA,PB,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,1730.368452,12.858804347826087,412.5782608695652
2013.0,10.0,PERNAMBUCO,PE,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,7455.890388,12.858804347826087,412.5782608695652
2013.0,10.0,PIAUÍ,PI,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,53.17973147,12.858804347826087,412.5782608695652
2013.0,10.0,PARANÁ,PR,339183.32,0.0,2.1882227272727275,9.9838,0.0,21809.297000000002,8137.10102,12.858804347826087,412.5782608695652
2013.0,10.0,RIO DE JANEIRO,RJ,0.0,0.0,2.1882227272727275,9.9838,0.0,1087.377,10083.848390000001,12.858804347826087,412.5782608695652
2013.0,10.0,RIO GRANDE DO NORTE,RN,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,2887.2052,12.858804347826087,412.5782608695652
2013.0,10.0,RONDÔNIA,RO,45.4,0.0,2.1882227272727275,9.9838,0.0,1195.632,0.0,12.858804347826087,412.5782608695652
2013.0,10.0,RORAIMA,RR,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,0.0,12.858804347826087,412.5782608695652
2013.0,10.0,RIO GRANDE DO SUL,RS,254723.502,0.0,2.1882227272727275,9.9838,0.0,84527.03,50773.94509,12.858804347826087,412.5782608695652
2013.0,10.0,SANTA CATARINA,SC,623.97,0.0,2.1882227272727275,9.9838,0.0,5282.371,5509.511866,12.858804347826087,412.5782608695652
2013.0,10.0,SERGIPE,SE,0.0,0.0,2.1882227272727275,9.9838,0.0,0.0,516.1552113,12.858804347826087,412.5782608695652
2013.0,10.0,SÃO PAULO,SP,28633.662,0.0,2.1882227272727275,9.9838,0.0,13452.923999999999,68201.51147,12.858804347826087,412.5782608695652
2013.0,10.0,TOCANTINS,TO,0.0,0.0,2.1882227272727275,9.9838,0.0,4788.292,810.9909048999999,12.858804347826087,412.5782608695652
2013.0,11.0,ACRE,AC,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,0.0,12.931874999999996,417.062
2013.0,11.0,ALAGOAS,AL,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,743.4276607,12.931874999999996,417.062
2013.0,11.0,AMAZONAS,AM,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,0.0,12.931874999999996,417.062
2013.0,11.0,AMAPÁ,AP,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,0.0,12.931874999999996,417.062
2013.0,11.0,BAHIA,BA,57911.152,0.0,2.295936842105263,10.1783,0.0,11295.713,13513.19939,12.931874999999996,417.062
2013.0,11.0,CEARÁ,CE,0.0,0.0,2.295936842105263,10.1783,0.0,6371.6,3224.32946,12.931874999999996,417.062
2013.0,11.0,DISTRITO FEDERAL,DF,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,12221.75607,12.931874999999996,417.062
2013.0,11.0,ESPÍRITO SANTO,ES,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,2702.404977,12.931874999999996,417.062
2013.0,11.0,GOIÁS,GO,137769.44199999998,0.0,2.295936842105263,10.1783,0.0,48190.63,10716.49439,12.931874999999996,417.062
2013.0,11.0,MARANHÃO,MA,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,14249.87596,12.931874999999996,417.062
2013.0,11.0,MINAS GERAIS,MG,6954.699999999999,0.0,2.295936842105263,10.1783,0.0,6085.32,28330.68325,12.931874999999996,417.062
2013.0,11.0,MATO GROSSO DO SUL,MS,52696.395,0.0,2.295936842105263,10.1783,0.0,16543.553,180.1382529,12.931874999999996,417.062
2013.0,11.0,MATO GROSSO,MT,382515.154,0.0,2.295936842105263,10.1783,0.0,36689.797,11207.304479999999,12.931874999999996,417.062
2013.0,11.0,PARÁ,PA,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,9362.223731999999,12.931874999999996,417.062
2013.0,11.0,PARAÍBA,PB,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,1293.592155,12.931874999999996,417.062
2013.0,11.0,PERNAMBUCO,PE,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,6773.504143000001,12.931874999999996,417.062
2013.0,11.0,PIAUÍ,PI,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,122.9520088,12.931874999999996,417.062
2013.0,11.0,PARANÁ,PR,310859.424,0.0,2.295936842105263,10.1783,0.0,25190.451,7040.839404,12.931874999999996,417.062
2013.0,11.0,RIO DE JANEIRO,RJ,0.0,0.0,2.295936842105263,10.1783,0.0,729.557,8859.858651999999,12.931874999999996,417.062
2013.0,11.0,RIO GRANDE DO NORTE,RN,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,1818.6035160000001,12.931874999999996,417.062
2013.0,11.0,RONDÔNIA,RO,0.0,0.0,2.295936842105263,10.1783,0.0,1567.7220000000002,0.0,12.931874999999996,417.062
2013.0,11.0,RORAIMA,RR,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,0.0,12.931874999999996,417.062
2013.0,11.0,RIO GRANDE DO SUL,RS,287240.549,0.0,2.295936842105263,10.1783,0.0,81184.192,50893.99541,12.931874999999996,417.062
2013.0,11.0,SANTA CATARINA,SC,403.01,0.0,2.295936842105263,10.1783,0.0,7275.281,8194.100986,12.931874999999996,417.062
2013.0,11.0,SERGIPE,SE,0.0,0.0,2.295936842105263,10.1783,0.0,0.0,269.583932,12.931874999999996,417.062
2013.0,11.0,SÃO PAULO,SP,28687.35,0.0,2.295936842105263,10.1783,0.0,17015.064,56649.912260000005,12.931874999999996,417.062
2013.0,11.0,TOCANTINS,TO,0.0,0.0,2.295936842105263,10.1783,0.0,7036.634,1830.7779030000002,12.931874999999996,417.062
2013.0,12.0,ACRE,AC,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,0.0,13.281547619047618,436.3819047619047
2013.0,12.0,ALAGOAS,AL,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,620.9064654,13.281547619047618,436.3819047619047
2013.0,12.0,AMAZONAS,AM,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,252.7970244,13.281547619047618,436.3819047619047
2013.0,12.0,AMAPÁ,AP,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,0.0,13.281547619047618,436.3819047619047
2013.0,12.0,BAHIA,BA,0.0,0.0,2.347095238095238,10.5595,0.0,8496.97,11753.41818,13.281547619047618,436.3819047619047
2013.0,12.0,CEARÁ,CE,0.0,0.0,2.347095238095238,10.5595,0.0,5680.276,2479.867427,13.281547619047618,436.3819047619047
2013.0,12.0,DISTRITO FEDERAL,DF,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,11068.806999999999,13.281547619047618,436.3819047619047
2013.0,12.0,ESPÍRITO SANTO,ES,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,3449.403689,13.281547619047618,436.3819047619047
2013.0,12.0,GOIÁS,GO,73616.898,0.0,2.347095238095238,10.5595,0.0,39911.045,9020.055387999999,13.281547619047618,436.3819047619047
2013.0,12.0,MARANHÃO,MA,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,10900.79255,13.281547619047618,436.3819047619047
2013.0,12.0,MINAS GERAIS,MG,8111.566999999999,0.0,2.347095238095238,10.5595,0.0,5161.2609999999995,23607.80369,13.281547619047618,436.3819047619047
2013.0,12.0,MATO GROSSO DO SUL,MS,32192.194000000003,0.0,2.347095238095238,10.5595,0.0,14262.277,479.0871763,13.281547619047618,436.3819047619047
2013.0,12.0,MATO GROSSO,MT,374418.63,0.0,2.347095238095238,10.5595,0.0,29680.825,8570.064559999999,13.281547619047618,436.3819047619047
2013.0,12.0,PARÁ,PA,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,7562.103506,13.281547619047618,436.3819047619047
2013.0,12.0,PARAÍBA,PB,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,1002.1274900000001,13.281547619047618,436.3819047619047
2013.0,12.0,PERNAMBUCO,PE,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,5246.853365999999,13.281547619047618,436.3819047619047
2013.0,12.0,PIAUÍ,PI,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,42.22720732,13.281547619047618,436.3819047619047
2013.0,12.0,PARANÁ,PR,254909.506,0.0,2.347095238095238,10.5595,0.0,25884.874,6693.846585,13.281547619047618,436.3819047619047
2013.0,12.0,RIO DE JANEIRO,RJ,3512.526,0.0,2.347095238095238,10.5595,0.0,870.0,9436.313257,13.281547619047618,436.3819047619047
2013.0,12.0,RIO GRANDE DO NORTE,RN,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,1431.2237089999999,13.281547619047618,436.3819047619047
2013.0,12.0,RONDÔNIA,RO,0.0,0.0,2.347095238095238,10.5595,0.0,1390.432,0.0,13.281547619047618,436.3819047619047
2013.0,12.0,RORAIMA,RR,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,0.0,13.281547619047618,436.3819047619047
2013.0,12.0,RIO GRANDE DO SUL,RS,121972.66900000001,0.0,2.347095238095238,10.5595,0.0,54934.639,35533.37815,13.281547619047618,436.3819047619047
2013.0,12.0,SANTA CATARINA,SC,504.48,0.0,2.347095238095238,10.5595,0.0,7531.218000000001,6495.982268,13.281547619047618,436.3819047619047
2013.0,12.0,SERGIPE,SE,0.0,0.0,2.347095238095238,10.5595,0.0,0.0,356.98569669999995,13.281547619047618,436.3819047619047
2013.0,12.0,SÃO PAULO,SP,42773.93,0.0,2.347095238095238,10.5595,0.0,15946.636,44933.50396,13.281547619047618,436.3819047619047
2013.0,12.0,TOCANTINS,TO,0.0,0.0,2.347095238095238,10.5595,0.0,4613.819,1742.19666,13.281547619047618,436.3819047619047
2014.0,1.0,ACRE,AC,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,0.0,12.851547619047617,421.46666666666664
2014.0,1.0,ALAGOAS,AL,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,328.24139069999995,12.851547619047617,421.46666666666664
2014.0,1.0,AMAZONAS,AM,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,78.96355813,12.851547619047617,421.46666666666664
2014.0,1.0,AMAPÁ,AP,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,0.0,12.851547619047617,421.46666666666664
2014.0,1.0,BAHIA,BA,28994.652,0.0,2.3857809523809523,11.9399,0.0,6166.0,9790.823885,12.851547619047617,421.46666666666664
2014.0,1.0,CEARÁ,CE,0.0,0.0,2.3857809523809523,11.9399,0.0,4309.5,2502.134443,12.851547619047617,421.46666666666664
2014.0,1.0,DISTRITO FEDERAL,DF,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,18113.31074,12.851547619047617,421.46666666666664
2014.0,1.0,ESPÍRITO SANTO,ES,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,4945.141919,12.851547619047617,421.46666666666664
2014.0,1.0,GOIÁS,GO,72230.09,0.0,2.3857809523809523,11.9399,738.335,41711.907999999996,10734.89329,12.851547619047617,421.46666666666664
2014.0,1.0,MARANHÃO,MA,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,17574.99798,12.851547619047617,421.46666666666664
2014.0,1.0,MINAS GERAIS,MG,192.71,0.0,2.3857809523809523,11.9399,0.0,4979.9529999999995,27360.06582,12.851547619047617,421.46666666666664
2014.0,1.0,MATO GROSSO DO SUL,MS,23376.664,0.0,2.3857809523809523,11.9399,517.806,17860.186999999998,1431.402246,12.851547619047617,421.46666666666664
2014.0,1.0,MATO GROSSO,MT,270784.106,0.0,2.3857809523809523,11.9399,2878.567,47000.562000000005,5411.272799,12.851547619047617,421.46666666666664
2014.0,1.0,PARÁ,PA,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,5826.247297,12.851547619047617,421.46666666666664
2014.0,1.0,PARAÍBA,PB,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,678.5859267999999,12.851547619047617,421.46666666666664
2014.0,1.0,PERNAMBUCO,PE,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,4316.496879,12.851547619047617,421.46666666666664
2014.0,1.0,PIAUÍ,PI,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,333.7558026,12.851547619047617,421.46666666666664
2014.0,1.0,PARANÁ,PR,194520.633,0.0,2.3857809523809523,11.9399,776.215,26690.874,9453.67077,12.851547619047617,421.46666666666664
2014.0,1.0,RIO DE JANEIRO,RJ,0.0,0.0,2.3857809523809523,11.9399,0.0,1207.45,12258.75014,12.851547619047617,421.46666666666664
2014.0,1.0,RIO GRANDE DO NORTE,RN,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,2364.525766,12.851547619047617,421.46666666666664
2014.0,1.0,RONDÔNIA,RO,0.0,0.0,2.3857809523809523,11.9399,0.0,991.37,595.4033807999999,12.851547619047617,421.46666666666664
2014.0,1.0,RORAIMA,RR,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,0.0,12.851547619047617,421.46666666666664
2014.0,1.0,RIO GRANDE DO SUL,RS,269451.473,0.0,2.3857809523809523,11.9399,0.0,67150.084,45529.38393,12.851547619047617,421.46666666666664
2014.0,1.0,SANTA CATARINA,SC,1777.251,0.0,2.3857809523809523,11.9399,0.0,7966.584,5674.427882,12.851547619047617,421.46666666666664
2014.0,1.0,SERGIPE,SE,0.0,0.0,2.3857809523809523,11.9399,0.0,0.0,477.8381307,12.851547619047617,421.46666666666664
2014.0,1.0,SÃO PAULO,SP,40340.0,0.0,2.3857809523809523,11.9399,0.0,14108.473,58391.49276,12.851547619047617,421.46666666666664
2014.0,1.0,TOCANTINS,TO,0.0,0.0,2.3857809523809523,11.9399,0.0,5072.499,52.24725754,12.851547619047617,421.46666666666664
2014.0,2.0,ACRE,AC,0.0,0.0,2.3792,11.2757,0.0,0.0,0.0,13.516052631578948,451.71473684210525
2014.0,2.0,ALAGOAS,AL,0.0,0.0,2.3792,11.2757,0.0,0.0,244.4848511,13.516052631578948,451.71473684210525
2014.0,2.0,AMAZONAS,AM,0.0,0.0,2.3792,11.2757,0.0,0.0,0.0,13.516052631578948,451.71473684210525
2014.0,2.0,AMAPÁ,AP,0.0,0.0,2.3792,11.2757,0.0,0.0,0.0,13.516052631578948,451.71473684210525
2014.0,2.0,BAHIA,BA,0.0,0.0,2.3792,11.2757,23.031000000000002,6166.0,9347.162811,13.516052631578948,451.71473684210525
2014.0,2.0,CEARÁ,CE,0.0,0.0,2.3792,11.2757,0.0,4309.5,2082.754872,13.516052631578948,451.71473684210525
2014.0,2.0,DISTRITO FEDERAL,DF,0.0,0.0,2.3792,11.2757,0.0,0.0,20733.99521,13.516052631578948,451.71473684210525
2014.0,2.0,ESPÍRITO SANTO,ES,0.0,0.0,2.3792,11.2757,0.0,0.0,4070.593557,13.516052631578948,451.71473684210525
2014.0,2.0,GOIÁS,GO,47985.882,0.0,2.3792,11.2757,3965.27,41337.013999999996,11638.22222,13.516052631578948,451.71473684210525
2014.0,2.0,MARANHÃO,MA,0.0,0.0,2.3792,11.2757,28.494999999999997,0.0,8338.90091,13.516052631578948,451.71473684210525
2014.0,2.0,MINAS GERAIS,MG,5567.82,0.0,2.3792,11.2757,744.2119999999999,4979.9529999999995,26701.870730000002,13.516052631578948,451.71473684210525
2014.0,2.0,MATO GROSSO DO SUL,MS,39887.48499999999,0.0,2.3792,11.2757,4348.138,14524.823,1714.8912260000002,13.516052631578948,451.71473684210525
2014.0,2.0,MATO GROSSO,MT,136600.06100000002,0.0,2.3792,11.2757,14659.523,49794.272000000004,4928.751613,13.516052631578948,451.71473684210525
2014.0,2.0,PARÁ,PA,0.0,0.0,2.3792,11.2757,0.0,0.0,8050.580913,13.516052631578948,451.71473684210525
2014.0,2.0,PARAÍBA,PB,0.0,0.0,2.3792,11.2757,0.0,0.0,798.4184339999999,13.516052631578948,451.71473684210525
2014.0,2.0,PERNAMBUCO,PE,0.0,0.0,2.3792,11.2757,0.0,0.0,4041.1211719999997,13.516052631578948,451.71473684210525
2014.0,2.0,PIAUÍ,PI,0.0,0.0,2.3792,11.2757,13.960999999999999,0.0,487.3831925,13.516052631578948,451.71473684210525
2014.0,2.0,PARANÁ,PR,182016.517,0.0,2.3792,11.2757,6475.210999999999,22923.523999999998,9557.820125,13.516052631578948,451.71473684210525
2014.0,2.0,RIO DE JANEIRO,RJ,0.0,0.0,2.3792,11.2757,0.0,1014.76,8438.284822,13.516052631578948,451.71473684210525
2014.0,2.0,RIO GRANDE DO NORTE,RN,0.0,0.0,2.3792,11.2757,0.0,0.0,2108.137158,13.516052631578948,451.71473684210525
2014.0,2.0,RONDÔNIA,RO,0.0,0.0,2.3792,11.2757,201.3,871.305,0.0,13.516052631578948,451.71473684210525
2014.0,2.0,RORAIMA,RR,0.0,0.0,2.3792,11.2757,0.0,0.0,0.0,13.516052631578948,451.71473684210525
2014.0,2.0,RIO GRANDE DO SUL,RS,54390.563,0.0,2.3792,11.2757,373.38300000000004,70795.108,48196.15044,13.516052631578948,451.71473684210525
2014.0,2.0,SANTA CATARINA,SC,16224.262,0.0,2.3792,11.2757,138.44299999999998,6256.164000000001,5674.424669,13.516052631578948,451.71473684210525
2014.0,2.0,SERGIPE,SE,0.0,0.0,2.3792,11.2757,0.0,0.0,52.25423729,13.516052631578948,451.71473684210525
2014.0,2.0,SÃO PAULO,SP,23937.0,0.0,2.3792,11.2757,538.885,12916.425,62177.57754,13.516052631578948,451.71473684210525
2014.0,2.0,TOCANTINS,TO,0.0,0.0,2.3792,11.2757,38.604,4639.7,273.4623008,13.516052631578948,451.71473684210525
2014.0,3.0,ACRE,AC,0.0,0.0,2.3250523809523806,11.5092,0.0,0.0,0.0,14.22202380952381,455.6952380952381
2014.0,3.0,ALAGOAS,AL,0.0,0.0,2.3250523809523806,11.5092,0.0,0.0,863.5013687999999,14.22202380952381,455.6952380952381
2014.0,3.0,AMAZONAS,AM,0.0,0.0,2.3250523809523806,11.5092,0.0,0.0,153.44799019999996,14.22202380952381,455.6952380952381
2014.0,3.0,AMAPÁ,AP,0.0,0.0,2.3250523809523806,11.5092,1.5,0.0,0.0,14.22202380952381,455.6952380952381
2014.0,3.0,BAHIA,BA,45947.388,0.0,2.3250523809523806,11.5092,1770.5670000000002,12607.455,19465.40514,14.22202380952381,455.6952380952381
2014.0,3.0,CEARÁ,CE,0.0,0.0,2.3250523809523806,11.5092,0.0,6063.9,5407.290613,14.22202380952381,455.6952380952381
2014.0,3.0,DISTRITO FEDERAL,DF,0.0,0.0,2.3250523809523806,11.5092,54.0,0.0,23958.186990000002,14.22202380952381,455.6952380952381
2014.0,3.0,ESPÍRITO SANTO,ES,0.0,0.0,2.3250523809523806,11.5092,0.0,0.0,3957.451699,14.22202380952381,455.6952380952381
2014.0,3.0,GOIÁS,GO,81650.144,0.0,2.3250523809523806,11.5092,3097.628,49482.828,11503.033940000001,14.22202380952381,455.6952380952381
2014.0,3.0,MARANHÃO,MA,0.0,0.0,2.3250523809523806,11.5092,883.354,0.0,7071.467737999999,14.22202380952381,455.6952380952381
2014.0,3.0,MINAS GERAIS,MG,1904.24,0.0,2.3250523809523806,11.5092,1707.553,7823.935,31132.91809,14.22202380952381,455.6952380952381
2014.0,3.0,MATO GROSSO DO SUL,MS,30320.319000000003,0.0,2.3250523809523806,11.5092,1282.056,17108.085,1119.439624,14.22202380952381,455.6952380952381
2014.0,3.0,MATO GROSSO,MT,269163.312,0.0,2.3250523809523806,11.5092,8686.491,52735.69,2435.438816,14.22202380952381,455.6952380952381
2014.0,3.0,PARÁ,PA,0.0,0.0,2.3250523809523806,11.5092,167.157,0.0,9912.063109,14.22202380952381,455.6952380952381
2014.0,3.0,PARAÍBA,PB,0.0,0.0,2.3250523809523806,11.5092,0.0,0.0,1829.5454539999998,14.22202380952381,455.6952380952381
2014.0,3.0,PERNAMBUCO,PE,0.0,0.0,2.3250523809523806,11.5092,0.0,0.0,6850.685084000001,14.22202380952381,455.6952380952381
2014.0,3.0,PIAUÍ,PI,0.0,0.0,2.3250523809523806,11.5092,879.565,0.0,116.25781090000002,14.22202380952381,455.6952380952381
2014.0,3.0,PARANÁ,PR,195818.923,0.0,2.3250523809523806,11.5092,5171.117,26240.05,11587.02615,14.22202380952381,455.6952380952381
2014.0,3.0,RIO DE JANEIRO,RJ,0.0,0.0,2.3250523809523806,11.5092,0.0,982.9860000000001,7634.803965000001,14.22202380952381,455.6952380952381
2014.0,3.0,RIO GRANDE DO NORTE,RN,0.0,0.0,2.3250523809523806,11.5092,0.0,0.0,3350.389289,14.22202380952381,455.6952380952381
2014.0,3.0,RONDÔNIA,RO,0.0,0.0,2.3250523809523806,11.5092,315.243,738.0939999999999,72.33976679999999,14.22202380952381,455.6952380952381
2014.0,3.0,RORAIMA,RR,0.0,0.0,2.3250523809523806,11.5092,14.04,0.0,0.0,14.22202380952381,455.6952380952381
2014.0,3.0,RIO GRANDE DO SUL,RS,80375.66600000001,0.0,2.3250523809523806,11.5092,4217.082,77236.103,46920.63059,14.22202380952381,455.6952380952381
2014.0,3.0,SANTA CATARINA,SC,808.11,0.0,2.3250523809523806,11.5092,704.666,1604.605,5775.766595,14.22202380952381,455.6952380952381
2014.0,3.0,SERGIPE,SE,0.0,0.0,2.3250523809523806,11.5092,0.0,0.0,149.08171059999998,14.22202380952381,455.6952380952381
2014.0,3.0,SÃO PAULO,SP,21053.248,0.0,2.3250523809523806,11.5092,980.602,14633.378,69359.2295,14.22202380952381,455.6952380952381
2014.0,3.0,TOCANTINS,TO,0.0,0.0,2.3250523809523806,11.5092,1402.5910000000001,4581.769,475.38296669999994,14.22202380952381,455.6952380952381
2014.0,4.0,ACRE,AC,0.0,0.0,2.2324727272727274,11.3251,0.0,0.0,0.0,14.881119047619046,483.14952380952377
2014.0,4.0,ALAGOAS,AL,0.0,0.0,2.2324727272727274,11.3251,0.0,0.0,452.7920194,14.881119047619046,483.14952380952377
2014.0,4.0,AMAZONAS,AM,0.0,0.0,2.2324727272727274,11.3251,0.0,0.0,0.0,14.881119047619046,483.14952380952377
2014.0,4.0,AMAPÁ,AP,0.0,0.0,2.2324727272727274,11.3251,1.5,0.0,0.0,14.881119047619046,483.14952380952377
2014.0,4.0,BAHIA,BA,74777.02,0.0,2.2324727272727274,11.3251,1514.4060000000002,9694.121,16807.59631,14.881119047619046,483.14952380952377
2014.0,4.0,CEARÁ,CE,0.0,0.0,2.2324727272727274,11.3251,0.0,5748.1,4451.20143,14.881119047619046,483.14952380952377
2014.0,4.0,DISTRITO FEDERAL,DF,0.0,0.0,2.2324727272727274,11.3251,54.0,0.0,17666.39744,14.881119047619046,483.14952380952377
2014.0,4.0,ESPÍRITO SANTO,ES,0.0,0.0,2.2324727272727274,11.3251,0.0,0.0,4155.1715,14.881119047619046,483.14952380952377
2014.0,4.0,GOIÁS,GO,108596.67800000001,0.0,2.2324727272727274,11.3251,1193.6979999999999,52124.903,12416.343359999999,14.881119047619046,483.14952380952377
2014.0,4.0,MARANHÃO,MA,0.0,0.0,2.2324727272727274,11.3251,911.8489999999999,0.0,8080.1310459999995,14.881119047619046,483.14952380952377
2014.0,4.0,MINAS GERAIS,MG,14785.137999999999,0.0,2.2324727272727274,11.3251,875.2769999999999,7217.754,31976.756789999996,14.881119047619046,483.14952380952377
2014.0,4.0,MATO GROSSO DO SUL,MS,66733.424,0.0,2.2324727272727274,11.3251,0.0,19527.959,408.0920585,14.881119047619046,483.14952380952377
2014.0,4.0,MATO GROSSO,MT,490312.1,0.0,2.2324727272727274,11.3251,217.001,42708.676,4207.74086,14.881119047619046,483.14952380952377
2014.0,4.0,PARÁ,PA,0.0,0.0,2.2324727272727274,11.3251,167.157,0.0,8302.128515,14.881119047619046,483.14952380952377
2014.0,4.0,PARAÍBA,PB,0.0,0.0,2.2324727272727274,11.3251,0.0,0.0,1222.3374019999999,14.881119047619046,483.14952380952377
2014.0,4.0,PERNAMBUCO,PE,0.0,0.0,2.2324727272727274,11.3251,0.0,0.0,6176.606856,14.881119047619046,483.14952380952377
2014.0,4.0,PIAUÍ,PI,0.0,0.0,2.2324727272727274,11.3251,595.684,0.0,178.95023700000002,14.881119047619046,483.14952380952377
2014.0,4.0,PARANÁ,PR,290566.379,0.0,2.2324727272727274,11.3251,2358.137,26130.827,9070.816695,14.881119047619046,483.14952380952377
2014.0,4.0,RIO DE JANEIRO,RJ,0.0,0.0,2.2324727272727274,11.3251,0.0,1062.073,10022.63256,14.881119047619046,483.14952380952377
2014.0,4.0,RIO GRANDE DO NORTE,RN,0.0,0.0,2.2324727272727274,11.3251,0.0,0.0,2625.325014,14.881119047619046,483.14952380952377
2014.0,4.0,RONDÔNIA,RO,0.0,0.0,2.2324727272727274,11.3251,91.155,624.952,0.0,14.881119047619046,483.14952380952377
2014.0,4.0,RORAIMA,RR,0.0,0.0,2.2324727272727274,11.3251,14.04,0.0,0.0,14.881119047619046,483.14952380952377
2014.0,4.0,RIO GRANDE DO SUL,RS,185992.293,0.0,2.2324727272727274,11.3251,8136.630999999999,62425.818,35301.06878,14.881119047619046,483.14952380952377
2014.0,4.0,SANTA CATARINA,SC,25223.047,0.0,2.2324727272727274,11.3251,719.6519999999999,2131.766,4319.788597,14.881119047619046,483.14952380952377
